# x y z exact_flux predicted_flux abs_error
7.4005861727464228e-01 3.6356748511451015e-02 6.7155895484701833e-01 1.2942873182303644e-01 1.2911438845996781e-01 3.1434336306862543e-04
7.3293144823309542e-01 1.0872011017156737e-01 6.7155895484701833e-01 4.2999834470075254e-01 4.2872394563157168e-01 1.2743990691808649e-03
7.1874574868397867e-01 1.8003643773827380e-01 6.7155895484701833e-01 7.7646551819696519e-01 7.7498163064151770e-01 1.4838875554474829e-03
6.9763813466864222e-01 2.4961891599163263e-01 6.7155895484701833e-01 1.1533633991129797e+00 1.1521597967447745e+00 1.2036023682051589e-03
6.6981188404864933e-01 3.1679742762841218e-01 6.7155895484701833e-01 1.5423469128208678e+00 1.5415388151350375e+00 8.0809768583023356e-04
6.3553497882884646e-01 3.8092500685804026e-01 6.7155895484701833e-01 1.9240930406663792e+00 1.9235894507153783e+00 5.0358995100086013e-04
5.9513752434416256e-01 4.4138407003683494e-01 6.7155895484701833e-01 2.2802329985399123e+00 2.2799055548278586e+00 3.2744371205373213e-04
5.4900857016478033e-01 4.9759236333609841e-01 6.7155895484701833e-01 2.5950498805231987e+00 2.5948304655335490e+00 2.1941498964972439e-04
4.9759236333609841e-01 5.4900857016478033e-01 6.7155895484701833e-01 2.8567323704853296e+00 2.8566556294934449e+00 7.6740991884705068e-05
4.4138407003683505e-01 5.9513752434416256e-01 6.7155895484701833e-01 3.0580626677772003e+00 3.0582557591673374e+00 1.9309139013712340e-04
3.8092500685804026e-01 6.3553497882884646e-01 6.7155895484701833e-01 3.1965145757171856e+00 3.1971300574476342e+00 6.1548173044867482e-04
3.1679742762841229e-01 6.6981188404864933e-01 6.7155895484701833e-01 3.2738260997258308e+00 3.2749388282640246e+00 1.1127285381937746e-03
2.4961891599163263e-01 6.9763813466864222e-01 6.7155895484701833e-01 3.2951752619645864e+00 3.2966884130430265e+00 1.5131510784400781e-03
1.8003643773827385e-01 7.1874574868397867e-01 6.7155895484701833e-01 3.2681209891337404e+00 3.2697295891049052e+00 1.6085999711648036e-03
1.0872011017156737e-01 7.3293144823309542e-01 6.7155895484701833e-01 3.2014732877544478e+00 3.2027164325773150e+00 1.2431448228671371e-03
3.6356748511451098e-02 7.4005861727464228e-01 6.7155895484701833e-01 3.1042347595906099e+00 3.1046351703689314e+00 4.0041077832153604e-04
8.0224003283264100e-01 3.9411525572021634e-02 5.9569930449243347e-01 1.3040886837306073e-01 1.2974985816300308e-01 6.5901021005765337e-04
7.9451402276745120e-01 1.1785502218027492e-01 5.9569930449243347e-01 4.4496895567033240e-01 4.4368671680028982e-01 1.2822388700425846e-03
7.7913640833746600e-01 1.9516351049882355e-01 5.9569930449243347e-01 8.1920863319898973e-01 8.1803372285844445e-01 1.1749103405452876e-03
7.5625528437590550e-01 2.7059246752404142e-01 5.9569930449243347e-01 1.2336498009147630e+00 1.2329889667163771e+00 6.6083419838580681e-04
7.2609100861461395e-01 3.4341547116611332e-01 5.9569930449243347e-01 1.6649740348486581e+00 1.6647412887922330e+00 2.3274605642509272e-04
6.8893407951864327e-01 4.1293119609086298e-01 5.9569930449243347e-01 2.0886055446054055e+00 2.0884968903275745e+00 1.0865427783102177e-04
6.4514233862723114e-01 4.7847016786610441e-01 5.9569930449243347e-01 2.4813241993479678e+00 2.4810634777550717e+00 2.6072159289602936e-04
5.9513752434416256e-01 5.3940121036639543e-01 5.9569930449243347e-01 2.8235333382336005e+00 2.8229951235758457e+00 5.3821465775483190e-04
5.3940121036639543e-01 5.9513752434416256e-01 5.9569930449243347e-01 3.1008941191701616e+00 3.1001485587049968e+00 7.4556046516471852e-04
4.7847016786610447e-01 6.4514233862723103e-01 5.9569930449243347e-01 3.3051679248789734e+00 3.3044568990589585e+00 7.1102582001492109e-04
4.1293119609086298e-01 6.8893407951864327e-01 5.9569930449243347e-01 3.4342498043679228e+00 3.4338900333673519e+00 3.5977100057094091e-04
3.4341547116611343e-01 7.2609100861461395e-01 5.9569930449243347e-01 3.4914998709448293e+00 3.4917404993612609e+00 2.4062841643157640e-04
2.7059246752404142e-01 7.5625528437590550e-01 5.9569930449243347e-01 3.4845653377261088e+00 3.4854527670221391e+00 8.8742929603036202e-04
1.9516351049882366e-01 7.7913640833746600e-01 5.9569930449243347e-01 3.4239246397957372e+00 3.4252293099135782e+00 1.3046701178409670e-03
1.1785502218027492e-01 7.9451402276745120e-01 5.9569930449243347e-01 3.3213795492340830e+00 3.3226261794584699e+00 1.2466302243869798e-03
3.9411525572021724e-02 8.0224003283264100e-01 5.9569930449243347e-01 3.1886823342666482e+00 3.1892978127198344e+00 6.1547845318621341e-04
8.5669543832545014e-01 4.2086748096802289e-02 5.1410274419322166e-01 1.2937158851821459e-01 1.2892162274505314e-01 4.4996577316144815e-04
8.4844499293701192e-01 1.2585492589927788e-01 5.1410274419322166e-01 4.5446720255261364e-01 4.5384352303899483e-01 6.2367951361880225e-04
8.3202355845937825e-01 2.0841105196604257e-01 5.1410274419322166e-01 8.5373607449879918e-01 8.5344031612878712e-01 2.9575837001205585e-04
8.0758928228343807e-01 2.8896006567330434e-01 5.1410274419322166e-01 1.3034981030708654e+00 1.3037677558430469e+00 2.6965277218149453e-04
7.7537747984589955e-01 3.6672623598649234e-01 5.1410274419322166e-01 1.7751914009421992e+00 1.7757380477557230e+00 5.4664681352378786e-04
7.3569836841299896e-01 4.4096063217417747e-01 5.1410274419322166e-01 2.2387084154818884e+00 2.2390793861154119e+00 3.7097063352353743e-04
6.8893407951864338e-01 5.1094833642042370e-01 5.1410274419322166e-01 2.6657551030519353e+00 2.6656150654847246e+00 1.4003756721070459e-04
6.3553497882884646e-01 5.7601532887416851e-01 5.1410274419322166e-01 3.0327344337588897e+00 3.0319678805333985e+00 7.6655322549123994e-04
5.7601532887416851e-01 6.3553497882884646e-01 5.1410274419322166e-01 3.3227790242165858e+00 3.3215079531658191e+00 1.2710710507666256e-03
5.1094833642042381e-01 6.8893407951864327e-01 5.1410274419322166e-01 3.5267374966986647e+00 3.5252768027996044e+00 1.4606938990602281e-03
4.4096063217417747e-01 7.3569836841299896e-01 5.1410274419322166e-01 3.6431110726756062e+00 3.6418587011632950e+00 1.2523715123111678e-03
3.6672623598649240e-01 7.7537747984589955e-01 5.1410274419322166e-01 3.6771004727193590e+00 3.6763924938823744e+00 7.0797883698459074e-04
2.8896006567330434e-01 8.0758928228343807e-01 5.1410274419322166e-01 3.6390310893069007e+00 3.6390081082611920e+00 2.2981045708636572e-05
2.0841105196604268e-01 8.3202355845937825e-01 5.1410274419322166e-01 3.5424666202450057e+00 3.5429924365176850e+00 5.2581627267933584e-04
1.2585492589927788e-01 8.4844499293701192e-01 5.1410274419322166e-01 3.4023039938456563e+00 3.4029705319733909e+00 6.6653812773465049e-04
4.2086748096802386e-02 8.5669543832545014e-01 5.1410274419322166e-01 3.2330825743673128e+00 3.2333254015308830e+00 2.4282716357015843e-04
9.0290039842982095e-01 4.4356652230453937e-02 4.2755509343028220e-01 1.2702719869233228e-01 1.2712548132290358e-01 9.8282630571294716e-05
8.9420497401737709e-01 1.3264277788256992e-01 4.2755509343028220e-01 4.5986443347067640e-01 4.6017339439818528e-01 3.0896092750887227e-04
8.7689786688298366e-01 2.1965148107375859e-01 4.2755509343028220e-01 8.8119708553227727e-01 8.8184175611589755e-01 6.4467058362027707e-04
8.5114575392937220e-01 3.0454482042849346e-01 4.2755509343028220e-01 1.3631998858284373e+00 1.3642518649290811e+00 1.0519791006438073e-03
8.1719664208182274e-01 3.8650522668136850e-01 4.2755509343028220e-01 1.8721124707193473e+00 1.8731750819100157e+00 1.0626111906684166e-03
7.7537747984589955e-01 4.6474337631605284e-01 4.2755509343028220e-01 2.3723498766631956e+00 2.3729606455277383e+00 6.1076886454269896e-04
7.2609100861461406e-01 5.3850579318224168e-01 4.2755509343028220e-01 2.8306242809489897e+00 2.8305208361659639e+00 1.0344478302570792e-04
6.6981188404864933e-01 6.0708210488287451e-01 4.2755509343028220e-01 3.2194495745916432e+00 3.2186089104907456e+00 8.4066410089755905e-04
6.0708210488287451e-01 6.6981188404864933e-01 4.2755509343028220e-01 3.5195644429166166e+00 3.5181684439620673e+00 1.3959989545493379e-03
5.3850579318224179e-01 7.2609100861461395e-01 4.2755509343028220e-01 3.7210438998831732e+00 3.7194073402260042e+00 1.6365596571690233e-03
4.6474337631605284e-01 7.7537747984589955e-01 4.2755509343028220e-01 3.8231148876131993e+00 3.8215783254182232e+00 1.5365621949761099e-03
3.8650522668136855e-01 8.1719664208182274e-01 4.2755509343028220e-01 3.8328960081880927e+00 3.8317189043906712e+00 1.1771037974215304e-03
3.0454482042849346e-01 8.5114575392937220e-01 4.2755509343028220e-01 3.7634106095402187e+00 3.7626979250538271e+00 7.1268448639161264e-04
2.1965148107375870e-01 8.7689786688298366e-01 4.2755509343028220e-01 3.6312656855571843e+00 3.6309364504079320e+00 3.2923514925231601e-04
1.3264277788256992e-01 8.9420497401737709e-01 4.2755509343028220e-01 3.4543568356956222e+00 3.4541524948111868e+00 2.0434088443543885e-04
4.4356652230454041e-02 9.0290039842982095e-01 4.2755509343028220e-01 3.2498759864453297e+00 3.2494154938007798e+00 4.6049264454994798e-04
9.4040993412174789e-01 4.6199377555313705e-02 3.3688985339222005e-01 1.2409393149311673e-01 1.2461494592802412e-01 5.2101443490738808e-04
9.3135327237579280e-01 1.3815320740493470e-01 3.3688985339222005e-01 4.6245827128706357e-01 4.6341368641951813e-01 9.5541513245456233e-04
9.1332716948737103e-01 2.2877654634502079e-01 3.3688985339222005e-01 9.0246926565365682e-01 9.0359452273378782e-01 1.1252570801310036e-03
8.8650522668136855e-01 3.1719664208182274e-01 3.3688985339222005e-01 1.4124968720251436e+00 1.4137816529399956e+00 1.2847809148519573e-03
8.5114575392937220e-01 4.0256196075805406e-01 3.3688985339222005e-01 1.9539910839642602e+00 1.9550515169144218e+00 1.0604329501615606e-03
8.0758928228343807e-01 4.8405038768943259e-01 3.3688985339222005e-01 2.4863265767233433e+00 2.4868094770482920e+00 4.8290032494868740e-04
7.5625528437590561e-01 5.6087714477850381e-01 3.3688985339222005e-01 2.9716436809991253e+00 2.9714527795748706e+00 1.9090142425470802e-04
6.9763813466864222e-01 6.3230234835672239e-01 3.3688985339222005e-01 3.3789322588419011e+00 3.3781914200828989e+00 7.4083875900221585e-04
6.3230234835672239e-01 6.9763813466864222e-01 3.3688985339222005e-01 3.6868100483282324e+00 3.6857662113279215e+00 1.0438370003109654e-03
5.6087714477850392e-01 7.5625528437590550e-01 3.3688985339222005e-01 3.8847353066419368e+00 3.8836474273999504e+00 1.0878792419863892e-03
4.8405038768943259e-01 8.0758928228343807e-01 3.3688985339222005e-01 3.9726915967302912e+00 3.9717233498747735e+00 9.6824685551766265e-04
4.0256196075805417e-01 8.5114575392937220e-01 3.3688985339222005e-01 3.9596257736871316e+00 3.9587968230711819e+00 8.2895061594978614e-04
3.1719664208182274e-01 8.8650522668136855e-01 3.3688985339222005e-01 3.8610682400463987e+00 3.8602908656394517e+00 7.7737440694702897e-04
2.2877654634502090e-01 9.1332716948737103e-01 3.3688985339222005e-01 3.6964066942443075e+00 3.6955739868582524e+00 8.3270738605500938e-04
1.3815320740493470e-01 9.3135327237579280e-01 3.3688985339222005e-01 3.4862361958876686e+00 3.4852923185087197e+00 9.4387737894896517e-04
4.6199377555313809e-02 9.4040993412174789e-01 3.3688985339222005e-01 3.2501008020740021e+00 3.2490394988027722e+00 1.0613032712298853e-03
9.6886280806771963e-01 4.7597177619167048e-02 2.4298017990326398e-01 1.2123403419399814e-01 1.2166609979675660e-01 4.3206560275846351e-04
9.5953212959174183e-01 1.4233314601776459e-01 2.4298017990326398e-01 4.6337031217131192e-01 4.6431140814185773e-01 9.4109597054581329e-04
9.4096063217417747e-01 2.3569836841299879e-01 2.4298017990326398e-01 9.1812314427837738e-01 9.1904503835067219e-01 9.2189407229481546e-04
9.1332716948737103e-01 3.2679368667458142e-01 2.4298017990326398e-01 1.4506878351091297e+00 1.4516053850057427e+00 9.1754989661296804e-04
8.7689786688298366e-01 4.1474180308988684e-01 2.4298017990326398e-01 2.0185070248641441e+00 2.0191151378056404e+00 6.0811294149631934e-04
8.3202355845937825e-01 4.9869572922050487e-01 2.4298017990326398e-01 2.5767429488211211e+00 2.5768207069255680e+00 7.7758104446878917e-05
7.7913640833746611e-01 5.7784694286391336e-01 2.4298017990326398e-01 3.0837307129113283e+00 3.0833498237897241e+00 3.8088912160416655e-04
7.1874574868397867e-01 6.5143317456427141e-01 2.4298017990326398e-01 3.5055509721415543e+00 3.5049867729001187e+00 5.6419924143558120e-04
6.5143317456427141e-01 7.1874574868397867e-01 2.4298017990326398e-01 3.8191020177333463e+00 3.8186782793797533e+00 4.2373835359299505e-04
5.7784694286391347e-01 7.7913640833746600e-01 2.4298017990326398e-01 4.0133872633065533e+00 4.0133077488601554e+00 7.9514446397865868e-05
4.9869572922050487e-01 8.3202355845937825e-01 2.4298017990326398e-01 4.0890777679169767e+00 4.0892933664671860e+00 2.1559855020925056e-04
4.1474180308988695e-01 8.7689786688298366e-01 2.4298017990326398e-01 4.0566856960887989e+00 4.0568943268767672e+00 2.0863078796828916e-04
3.2679368667458142e-01 9.1332716948737103e-01 2.4298017990326398e-01 3.9338478162163564e+00 3.9336639248691152e+00 1.8389134724117184e-04
2.3569836841299890e-01 9.4096063217417747e-01 2.4298017990326398e-01 3.7422579672269576e+00 3.7414748769029593e+00 7.8309032399825895e-04
1.4233314601776459e-01 9.5953212959174183e-01 2.4298017990326398e-01 3.5047237986003137e+00 3.5035087495715955e+00 1.2150490287181626e-03
4.7597177619167159e-02 9.6886280806771963e-01 2.4298017990326398e-01 3.2426939970455546e+00 3.2415602198308466e+00 1.1337772147079761e-03
9.8798500353771368e-01 4.8536590843283836e-02 1.4673047445536175e-01 1.1899749158094235e-01 1.1882081354521179e-01 1.7667803573055696e-04
9.7847016786610452e-01 1.4514233862723119e-01 1.4673047445536175e-01 4.6347897421838669e-01 4.6378706051452545e-01 3.0808629613876537e-04
9.5953212959174183e-01 2.4035028634732516e-01 1.4673047445536175e-01 9.2846377194271290e-01 9.2866922619192549e-01 2.0545424921258881e-04
9.3135327237579280e-01 3.3324352942106295e-01 1.4673047445536175e-01 1.4768635550578595e+00 1.4770801304200361e+00 2.1657536217656315e-04
8.9420497401737709e-01 4.2292745513703228e-01 1.4673047445536175e-01 2.0632330335376778e+00 2.0632168302772711e+00 1.6203260406744135e-05
8.4844499293701192e-01 5.0853835826436755e-01 1.4673047445536175e-01 2.6397013641328049e+00 2.6392897476916044e+00 4.1161644120046859e-04
7.9451402276745131e-01 5.8925175900627258e-01 1.4673047445536175e-01 3.1618720023038334e+00 3.1612260295706385e+00 6.4597273319488835e-04
7.3293144823309542e-01 6.6429034319116953e-01 1.4673047445536175e-01 3.5937495714730057e+00 3.5932573086547532e+00 4.9226281825243134e-04
6.6429034319116953e-01 7.3293144823309542e-01 1.4673047445536175e-01 3.9110216166273797e+00 3.9110998329551427e+00 7.8216327763058757e-05
5.8925175900627269e-01 7.9451402276745120e-01 1.4673047445536175e-01 4.1023948221138413e+00 4.1032469415414647e+00 8.5211942762342119e-04
5.0853835826436755e-01 8.4844499293701192e-01 1.4673047445536175e-01 4.1690627454951601e+00 4.1704870650379986e+00 1.4243195428385036e-03
4.2292745513703239e-01 8.9420497401737709e-01 1.4673047445536175e-01 4.1226824908364055e+00 4.1240912044910329e+00 1.4087136546274692e-03
3.3324352942106295e-01 9.3135327237579280e-01 1.4673047445536175e-01 3.9824115424413411e+00 3.9831243659186391e+00 7.1282347729795248e-04
2.4035028634732528e-01 9.5953212959174183e-01 1.4673047445536175e-01 3.7715933607926848e+00 3.7712910493371781e+00 3.0231145550674299e-04
1.4514233862723119e-01 9.7847016786610452e-01 1.4673047445536175e-01 3.5146048604230993e+00 3.5136835569739340e+00 9.2130344916530049e-04
4.8536590843283947e-02 9.8798500353771368e-01 1.4673047445536175e-01 3.2342335611886108e+00 3.2337828586072312e+00 4.5070258137958064e-04
9.9759236333609846e-01 4.9008570164780302e-02 4.9067674327418126e-02 1.1777705303690225e-01 1.1691810247169397e-01 8.5895056520828017e-04
9.8798500353771368e-01 1.4655373117284443e-01 4.9067674327418126e-02 4.6338246149102641e-01 4.6287088665540405e-01 5.1157483562236372e-04
9.6886280806771963e-01 2.4268749963529529e-01 4.9067674327418126e-02 9.3361659184811929e-01 9.3300211585729276e-01 6.1447599082653515e-04
9.4040993412174789e-01 3.3648405480977606e-01 4.9067674327418126e-02 1.4901960500315121e+00 1.4897107940468552e+00 4.8525598465687381e-04
9.0290039842982095e-01 4.2704008459554371e-01 4.9067674327418126e-02 2.0861626448914321e+00 2.0855620878552523e+00 6.0055703617978295e-04
8.5669543832545014e-01 5.1348348492279983e-01 4.9067674327418126e-02 2.6720574770670473e+00 2.6711355223611966e+00 9.2195470585076933e-04
8.0224003283264111e-01 5.9498175859162383e-01 4.9067674327418126e-02 3.2020563871997614e+00 3.2009653660680533e+00 1.0910211317081142e-03
7.4005861727464228e-01 6.7075003267509647e-01 4.9067674327418126e-02 3.6390829432400711e+00 3.6382685191370130e+00 8.1442410305809787e-04
6.7075003267509647e-01 7.4005861727464228e-01 4.9067674327418126e-02 3.9581993508795201e+00 3.9581806956496890e+00 1.8655229831132658e-05
5.9498175859162394e-01 8.0224003283264100e-01 4.9067674327418126e-02 4.1479665267300243e+00 4.1490216267098248e+00 1.0550999798004668e-03
5.1348348492279983e-01 8.5669543832545014e-01 4.9067674327418126e-02 4.2098600598298468e+00 4.2117565566095481e+00 1.8964967797012733e-03
4.2704008459554382e-01 9.0290039842982095e-01 4.9067674327418126e-02 4.1561418729795037e+00 4.1581439706545451e+00 2.0020976750414476e-03
3.3648405480977606e-01 9.4040993412174789e-01 4.9067674327418126e-02 4.0067666248309193e+00 4.0080182238454372e+00 1.2515990145178790e-03
2.4268749963529540e-01 9.6886280806771963e-01 4.9067674327418126e-02 3.7859377414123396e+00 3.7860776920995320e+00 1.3995068719241388e-04
1.4655373117284443e-01 9.8798500353771368e-01 4.9067674327418126e-02 3.5188459898242255e+00 3.5185078719749123e+00 3.3811784931314648e-04
4.9008570164780413e-02 9.9759236333609846e-01 4.9067674327418126e-02 3.2289694459997458e+00 3.2297781516689987e+00 8.0870566925295151e-04
0.0000000000000000e+00 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2828087397569141e+00 1.6357046875303816e-03
0.0000000000000000e+00 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3582839587850137e+00 1.7160412149861415e-03
0.0000000000000000e+00 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4432176744920606e+00 1.2267699523840214e-03
0.0000000000000000e+00 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5374298162852211e+00 3.4796149255633679e-04
0.0000000000000000e+00 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6406300350794618e+00 6.3003507946168824e-04
0.0000000000000000e+00 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7524156721621100e+00 1.3045610509987426e-03
0.0000000000000000e+00 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8722759454429094e+00 1.1648343317980370e-03
0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00 2.9842447616038634e-03 2.9842447616038634e-03
0.0000000000000000e+00 6.6666666666666666e-02 5.3333333333333333e-01 -4.4444444444444444e-03 -7.4652454337345115e-03 3.0208009892900671e-03
0.0000000000000000e+00 6.6666666666666666e-02 5.9999999999999998e-01 -4.4444444444444444e-03 -6.9591548469195757e-03 2.5147104024751312e-03
0.0000000000000000e+00 6.6666666666666666e-02 6.6666666666666663e-01 -4.4444444444444444e-03 -6.3400818952285016e-03 1.8956374507840571e-03
0.0000000000000000e+00 6.6666666666666666e-02 7.3333333333333328e-01 -4.4444444444444444e-03 -5.6232290483541865e-03 1.1787846039097421e-03
0.0000000000000000e+00 6.6666666666666666e-02 8.0000000000000004e-01 -4.4444444444444444e-03 -4.8240573925048677e-03 3.7961294806042323e-04
0.0000000000000000e+00 6.6666666666666666e-02 8.6666666666666670e-01 -4.4444444444444444e-03 -3.9585877488850195e-03 4.8585669555942495e-04
0.0000000000000000e+00 6.6666666666666666e-02 9.3333333333333335e-01 -4.4444444444444444e-03 -3.0441464424166833e-03 1.4002980020277611e-03
0.0000000000000000e+00 1.3333333333333333e-01 5.3333333333333333e-01 -1.7777777777777778e-02 -2.0277695563590121e-02 2.4999177858123431e-03
0.0000000000000000e+00 1.3333333333333333e-01 5.9999999999999998e-01 -1.7777777777777778e-02 -1.9858398644974032e-02 2.0806208671962541e-03
0.0000000000000000e+00 1.3333333333333333e-01 6.6666666666666663e-01 -1.7777777777777778e-02 -1.9284051003342881e-02 1.5062732255651037e-03
0.0000000000000000e+00 1.3333333333333333e-01 7.3333333333333328e-01 -1.7777777777777778e-02 -1.8600193607492103e-02 8.2241582971432498e-04
0.0000000000000000e+00 1.3333333333333333e-01 8.0000000000000004e-01 -1.7777777777777778e-02 -1.7864594839451974e-02 8.6817061674196450e-05
0.0000000000000000e+00 1.3333333333333333e-01 8.6666666666666670e-01 -1.7777777777777778e-02 -1.7144745325147131e-02 6.3303245263064689e-04
0.0000000000000000e+00 1.3333333333333333e-01 9.3333333333333335e-01 -1.7777777777777778e-02 -1.6514914113591059e-02 1.2628636641867190e-03
0.0000000000000000e+00 2.0000000000000001e-01 4.6666666666666667e-01 -4.0000000000000008e-02 -4.1903489770650330e-02 1.9034897706503226e-03
0.0000000000000000e+00 2.0000000000000001e-01 5.3333333333333333e-01 -4.0000000000000008e-02 -4.1811477116371051e-02 1.8114771163710436e-03
0.0000000000000000e+00 2.0000000000000001e-01 5.9999999999999998e-01 -4.0000000000000008e-02 -4.1499292143820740e-02 1.4992921438207324e-03
0.0000000000000000e+00 2.0000000000000001e-01 6.6666666666666663e-01 -4.0000000000000008e-02 -4.1010055085081647e-02 1.0100550850816389e-03
0.0000000000000000e+00 2.0000000000000001e-01 7.3333333333333328e-01 -4.0000000000000008e-02 -4.0412477783992685e-02 4.1247778399267770e-04
0.0000000000000000e+00 2.0000000000000001e-01 8.0000000000000004e-01 -4.0000000000000008e-02 -3.9798255906278925e-02 2.0174409372108321e-04
0.0000000000000000e+00 2.0000000000000001e-01 8.6666666666666670e-01 -4.0000000000000008e-02 -3.9277774612329272e-02 7.2222538767073574e-04
0.0000000000000000e+00 2.0000000000000001e-01 9.3333333333333335e-01 -4.0000000000000008e-02 -3.8974355259905523e-02 1.0256447400944849e-03
0.0000000000000000e+00 2.6666666666666666e-01 4.6666666666666667e-01 -7.1111111111111111e-02 -7.2133458083780341e-02 1.0223469726692302e-03
0.0000000000000000e+00 2.6666666666666666e-01 5.3333333333333333e-01 -7.1111111111111111e-02 -7.2141882034569227e-02 1.0307709234581158e-03
0.0000000000000000e+00 2.6666666666666666e-01 5.9999999999999998e-01 -7.1111111111111111e-02 -7.1930250701770615e-02 8.1913959065950392e-04
0.0000000000000000e+00 2.6666666666666666e-01 6.6666666666666663e-01 -7.1111111111111111e-02 -7.1550288128892248e-02 4.3917701778113660e-04
0.0000000000000000e+00 2.6666666666666666e-01 7.3333333333333328e-01 -7.1111111111111111e-02 -7.1087302636412372e-02 2.3808474698738813e-05
0.0000000000000000e+00 2.6666666666666666e-01 8.0000000000000004e-01 -7.1111111111111111e-02 -7.0657534913808676e-02 4.5357619730243548e-04
0.0000000000000000e+00 2.6666666666666666e-01 8.6666666666666670e-01 -7.1111111111111111e-02 -7.0402997177211699e-02 7.0811393389941246e-04
0.0000000000000000e+00 2.6666666666666666e-01 9.3333333333333335e-01 -7.1111111111111111e-02 -7.0483867558942120e-02 6.2724355216899064e-04
0.0000000000000000e+00 3.3333333333333331e-01 4.0000000000000002e-01 -1.1111111111111110e-01 -1.1109679257414969e-01 1.4318536961419048e-05
0.0000000000000000e+00 3.3333333333333331e-01 4.6666666666666667e-01 -1.1111111111111110e-01 -1.1134544809401167e-01 2.3433698290056815e-04
0.0000000000000000e+00 3.3333333333333331e-01 5.3333333333333333e-01 -1.1111111111111110e-01 -1.1138736147770786e-01 2.7625036659675861e-04
0.0000000000000000e+00 3.3333333333333331e-01 5.9999999999999998e-01 -1.1111111111111110e-01 -1.1124524869065688e-01 1.3413757954577887e-04
0.0000000000000000e+00 3.3333333333333331e-01 6.6666666666666663e-01 -1.1111111111111110e-01 -1.1097874652159510e-01 1.3236458951600139e-04
0.0000000000000000e+00 3.3333333333333331e-01 7.3333333333333328e-01 -1.1111111111111110e-01 -1.1068466607655542e-01 4.2644503455568916e-04
0.0000000000000000e+00 3.3333333333333331e-01 8.0000000000000004e-01 -1.1111111111111110e-01 -1.1049461278268735e-01 6.1649832842375352e-04
0.0000000000000000e+00 3.3333333333333331e-01 8.6666666666666670e-01 -1.1111111111111110e-01 -1.1056955760374726e-01 5.4155350736384555e-04
0.0000000000000000e+00 3.3333333333333331e-01 9.3333333333333335e-01 -1.1111111111111110e-01 -1.1109117187982452e-01 1.9939231286583703e-05
0.0000000000000000e+00 4.0000000000000002e-01 3.3333333333333331e-01 -1.6000000000000003e-01 -1.5919892980361705e-01 8.0107019638298027e-04
0.0000000000000000e+00 4.0000000000000002e-01 4.0000000000000002e-01 -1.6000000000000003e-01 -1.5949847797672534e-01 5.0152202327469197e-04
0.0000000000000000e+00 4.0000000000000002e-01 4.6666666666666667e-01 -1.6000000000000003e-01 -1.5964914389692073e-01 3.5085610307930559e-04
0.0000000000000000e+00 4.0000000000000002e-01 5.3333333333333333e-01 -1.6000000000000003e-01 -1.5965041422609005e-01 3.4958577390997725e-04
0.0000000000000000e+00 4.0000000000000002e-01 5.9999999999999998e-01 -1.6000000000000003e-01 -1.5953524480940640e-01 4.6475519059363535e-04
0.0000000000000000e+00 4.0000000000000002e-01 6.6666666666666663e-01 -1.6000000000000003e-01 -1.5937230656024728e-01 6.2769343975274672e-04
0.0000000000000000e+00 4.0000000000000002e-01 7.3333333333333328e-01 -1.6000000000000003e-01 -1.5926632526762508e-01 7.3367473237495595e-04
0.0000000000000000e+00 4.0000000000000002e-01 8.0000000000000004e-01 -1.6000000000000003e-01 -1.5935580075925440e-01 6.4419924074562984e-04
0.0000000000000000e+00 4.0000000000000002e-01 8.6666666666666670e-01 -1.6000000000000003e-01 -1.5980745471556920e-01 1.9254528443082841e-04
0.0000000000000000e+00 4.6666666666666667e-01 2.0000000000000001e-01 -2.1777777777777779e-01 -2.1666352897500279e-01 1.1142488027749975e-03
0.0000000000000000e+00 4.6666666666666667e-01 2.6666666666666666e-01 -2.1777777777777779e-01 -2.1687604678576550e-01 9.0173099201229512e-04
0.0000000000000000e+00 4.6666666666666667e-01 3.3333333333333331e-01 -2.1777777777777779e-01 -2.1703581893022042e-01 7.4195884755737240e-04
0.0000000000000000e+00 4.6666666666666667e-01 4.0000000000000002e-01 -2.1777777777777779e-01 -2.1710963200393804e-01 6.6814577383975116e-04
0.0000000000000000e+00 4.6666666666666667e-01 4.6666666666666667e-01 -2.1777777777777779e-01 -2.1708897579439376e-01 6.8880198338402976e-04
0.0000000000000000e+00 4.6666666666666667e-01 5.3333333333333333e-01 -2.1777777777777779e-01 -2.1699275591518585e-01 7.8502186259193918e-04
0.0000000000000000e+00 4.6666666666666667e-01 5.9999999999999998e-01 -2.1777777777777779e-01 -2.1686945015374304e-01 9.0832762403475487e-04
0.0000000000000000e+00 4.6666666666666667e-01 6.6666666666666663e-01 -2.1777777777777779e-01 -2.1679831743827618e-01 9.7946033950160882e-04
