# x y z exact_flux predicted_flux abs_error
0.0000000000000000e+00 4.6666666666666667e-01 4.6666666666666667e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 5.3333333333333333e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 5.9999999999999998e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 6.6666666666666663e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 7.3333333333333328e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 8.0000000000000004e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 8.6666666666666670e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.4210108624275222e-20 5.4210108624275222e-20
0.0000000000000000e+00 5.3333333333333333e-01 6.6666666666666666e-02 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 1.3333333333333333e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 2.0000000000000001e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 2.6666666666666666e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 3.3333333333333331e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 4.0000000000000002e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 4.6666666666666667e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 5.3333333333333333e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 5.9999999999999998e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 6.6666666666666663e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 7.3333333333333328e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.3333333333333333e-01 8.0000000000000004e-01 -2.8444444444444444e-01 -2.8444444444444444e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 0.0000000000000000e+00 0.0000000000000000e+00 -2.7105054312137611e-20 2.7105054312137611e-20
0.0000000000000000e+00 5.9999999999999998e-01 6.6666666666666666e-02 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 1.3333333333333333e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 2.0000000000000001e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 2.6666666666666666e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 3.3333333333333331e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 4.0000000000000002e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 4.6666666666666667e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 5.3333333333333333e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 5.9999999999999998e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 6.6666666666666663e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 7.3333333333333328e-01 -3.5999999999999999e-01 -3.5999999999999999e-01 0.0000000000000000e+00
0.0000000000000000e+00 5.9999999999999998e-01 8.0000000000000004e-01 2.7500739799625755e+00 2.7500739799625760e+00 4.4408920985006262e-16
0.0000000000000000e+00 6.6666666666666663e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 6.6666666666666666e-02 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 1.3333333333333333e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 2.0000000000000001e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 2.6666666666666666e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 3.3333333333333331e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 4.0000000000000002e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 4.6666666666666667e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 5.3333333333333333e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 5.9999999999999998e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 6.6666666666666663e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666663e-01 7.3333333333333328e-01 -4.4444444444444442e-01 -4.4444444444444442e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 0.0000000000000000e+00 0.0000000000000000e+00 -2.7105054312137611e-20 2.7105054312137611e-20
0.0000000000000000e+00 7.3333333333333328e-01 6.6666666666666666e-02 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 1.3333333333333333e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 2.0000000000000001e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 2.6666666666666666e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 3.3333333333333331e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 4.0000000000000002e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 4.6666666666666667e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 5.3333333333333333e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 5.9999999999999998e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 7.3333333333333328e-01 6.6666666666666663e-01 -5.3777777777777769e-01 -5.3777777777777769e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.4210108624275222e-20 5.4210108624275222e-20
0.0000000000000000e+00 8.0000000000000004e-01 6.6666666666666666e-02 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 1.3333333333333333e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 2.0000000000000001e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 2.6666666666666666e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 3.3333333333333331e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 4.0000000000000002e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 4.6666666666666667e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 5.3333333333333333e-01 -6.4000000000000012e-01 -6.4000000000000012e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000004e-01 5.9999999999999998e-01 3.1118786526951041e+00 3.1118786526951041e+00 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 6.6666666666666666e-02 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 1.3333333333333333e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 2.0000000000000001e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 2.6666666666666666e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 3.3333333333333331e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 4.0000000000000002e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 8.6666666666666670e-01 4.6666666666666667e-01 -7.5111111111111117e-01 -7.5111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 9.3333333333333335e-01 0.0000000000000000e+00 0.0000000000000000e+00 -5.4210108624275222e-20 5.4210108624275222e-20
0.0000000000000000e+00 9.3333333333333335e-01 6.6666666666666666e-02 -8.7111111111111117e-01 -8.7111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 9.3333333333333335e-01 1.3333333333333333e-01 -8.7111111111111117e-01 -8.7111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 9.3333333333333335e-01 2.0000000000000001e-01 -8.7111111111111117e-01 -8.7111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 9.3333333333333335e-01 2.6666666666666666e-01 -8.7111111111111117e-01 -8.7111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 9.3333333333333335e-01 3.3333333333333331e-01 -8.7111111111111117e-01 -8.7111111111111117e-01 0.0000000000000000e+00
0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00 3.0806046117362795e+00 3.0806046117362795e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
6.6666666666666666e-02 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
1.3333333333333333e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
2.0000000000000001e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
2.6666666666666666e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
3.3333333333333331e-01 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
4.0000000000000002e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400000000000000e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711111111111111e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
4.6666666666666667e-01 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0044444444444443e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0177777777777779e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400000000000000e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711111111111111e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
5.3333333333333333e-01 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0044444444444443e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0177777777777779e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400000000000000e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711111111111111e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
5.9999999999999998e-01 0.0000000000000000e+00 8.0000000000000004e-01 0.0000000000000000e+00 -1.0842021724855044e-19 1.0842021724855044e-19
6.6666666666666663e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -5.4210108624275222e-20 5.4210108624275222e-20
6.6666666666666663e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0044444444444443e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0177777777777779e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400000000000000e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711111111111111e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
6.6666666666666663e-01 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 6.6666666666666666e-02 -2.0044444444444443e+00 -2.0044444444444443e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 1.3333333333333333e-01 -2.0177777777777779e+00 -2.0177777777777779e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 2.0000000000000001e-01 -2.0400000000000000e+00 -2.0400000000000000e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 2.6666666666666666e-01 -2.0711111111111111e+00 -2.0711111111111111e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 3.3333333333333331e-01 -2.1111111111111112e+00 -2.1111111111111112e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 4.0000000000000002e-01 -2.1600000000000001e+00 -2.1600000000000001e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 4.6666666666666667e-01 -2.2177777777777776e+00 -2.2177777777777776e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
7.3333333333333328e-01 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
