# x y z u
7.3333333333333328e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.7280998700862698e-01
7.3333333333333328e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.6792634972147757e-01
7.3333333333333328e-01 3.3333333333333331e-01 1.3000000000000001e-02 8.7907329233694564e-01
7.3333333333333328e-01 4.0000000000000002e-01 1.3000000000000001e-02 1.1055434540194762e+00
7.3333333333333328e-01 4.6666666666666667e-01 1.3000000000000001e-02 1.3467866794188290e+00
7.3333333333333328e-01 5.3333333333333333e-01 1.3000000000000001e-02 1.6024530025405812e+00
7.3333333333333328e-01 5.9999999999999998e-01 1.3000000000000001e-02 1.8723786731988044e+00
7.3333333333333328e-01 6.6666666666666663e-01 1.3000000000000001e-02 2.1565064486084791e+00
8.0000000000000004e-01 0.0000000000000000e+00 1.3000000000000001e-02 -8.4362763031501954e-03
8.0000000000000004e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.3459381791291519e-01
8.0000000000000004e-01 1.3333333333333333e-01 1.3000000000000001e-02 2.9712778624593850e-01
8.0000000000000004e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.7853346076134029e-01
8.0000000000000004e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.7804297249786116e-01
8.0000000000000004e-01 3.3333333333333331e-01 1.3000000000000001e-02 8.9487354788578788e-01
8.0000000000000004e-01 4.0000000000000002e-01 1.3000000000000001e-02 1.1283423364852350e+00
8.0000000000000004e-01 4.6666666666666667e-01 1.3000000000000001e-02 1.3779544741012351e+00
8.0000000000000004e-01 5.3333333333333333e-01 1.3000000000000001e-02 1.6434402642942780e+00
8.6666666666666670e-01 0.0000000000000000e+00 1.3000000000000001e-02 -8.0945540378751027e-03
8.6666666666666670e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.3548372365678715e-01
8.6666666666666670e-01 1.3333333333333333e-01 1.3000000000000001e-02 2.9988319128562457e-01
8.6666666666666670e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.8451181698780660e-01
8.6666666666666670e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.8862954647348762e-01
8.6666666666666670e-01 3.3333333333333331e-01 1.3000000000000001e-02 9.1149088842013581e-01
8.6666666666666670e-01 4.0000000000000002e-01 1.3000000000000001e-02 1.1524715326097019e+00
8.6666666666666670e-01 4.6666666666666667e-01 1.3000000000000001e-02 1.4111546622549358e+00
9.3333333333333335e-01 0.0000000000000000e+00 1.3000000000000001e-02 -7.7977562795618523e-03
9.3333333333333335e-01 6.6666666666666666e-02 1.3000000000000001e-02 1.3632257744828954e-01
9.3333333333333335e-01 1.3333333333333333e-01 1.3000000000000001e-02 3.0262765977696321e-01
9.3333333333333335e-01 2.0000000000000001e-01 1.3000000000000001e-02 4.9060359762195443e-01
9.3333333333333335e-01 2.6666666666666666e-01 1.3000000000000001e-02 6.9957979348322286e-01
9.3333333333333335e-01 3.3333333333333331e-01 1.3000000000000001e-02 9.2888619755801405e-01
3.7215330208464063e-02 2.6616929481360903e-03 5.2166745594116259e-01 -1.4709918135070001e-03
3.6457733405569799e-02 7.9308944516728406e-03 5.2166745594116259e-01 1.0557544518588093e-02
3.4957962285959432e-02 1.3038645814984514e-02 5.2166745594116259e-01 2.2274467633375501e-02
3.2746547864645467e-02 1.7880967949852677e-02 5.2166745594116259e-01 3.3434848229182960e-02
2.9868508162053276e-02 2.2359285141715330e-02 5.2166745594116259e-01 4.3799800498053452e-02
2.6382431766946497e-02 2.6382431766946494e-02 5.2166745594116259e-01 5.3142644054464915e-02
2.2359285141715333e-02 2.9868508162053276e-02 5.2166745594116259e-01 6.1258708377907395e-02
1.7880967949852677e-02 3.2746547864645467e-02 5.2166745594116259e-01 6.7972587335479479e-02
1.3038645814984517e-02 3.4957962285959432e-02 5.2166745594116259e-01 7.3140998820341516e-02
7.9308944516728389e-03 3.6457733405569799e-02 5.2166745594116259e-01 7.6652584359460915e-02
2.6616929481360911e-03 3.7215330208464063e-02 5.2166745594116259e-01 7.8426567904573405e-02
1.1088839382249792e-01 7.9308944516728406e-03 5.1104781090291640e-01 1.0456951381603307e-02
1.0863102589999329e-01 2.3631233214793441e-02 5.1104781090291640e-01 4.6518229043730562e-02
1.0416224355617469e-01 3.8850508216510031e-02 5.1104781090291640e-01 8.1989021203855705e-02
9.7573018312658175e-02 5.3278898906552526e-02 5.1104781090291640e-01 1.1606689188416378e-01
8.8997487793645233e-02 6.6622684858514497e-02 5.1104781090291640e-01 1.4794804526871605e-01
7.8610225070715106e-02 7.8610225070715092e-02 5.1104781090291640e-01 1.7686008277636267e-01
6.6622684858514511e-02 8.8997487793645233e-02 5.1104781090291640e-01 2.0209029568022735e-01
5.3278898906552526e-02 9.7573018312658175e-02 5.1104781090291640e-01 2.2301174025545131e-01
3.8850508216510038e-02 1.0416224355617469e-01 5.1104781090291640e-01 2.3910544807410053e-01
2.3631233214793435e-02 1.0863102589999329e-01 5.1104781090291640e-01 2.4997757826001832e-01
7.9308944516728423e-03 1.1088839382249792e-01 5.1104781090291640e-01 2.5537285216825184e-01
1.8230408951402718e-01 1.3038645814984515e-02 4.9002470617487537e-01 2.1767591337540415e-02
1.7859290397310285e-01 3.8850508216510038e-02 4.9002470617487537e-01 8.1201952027434618e-02
1.7124608192669205e-01 6.3871486306361469e-02 4.9002470617487537e-01 1.4027920020695606e-01
1.6041318348517450e-01 8.7592225125171883e-02 4.9002470617487537e-01 1.9752092527517348e-01
1.4631473522132002e-01 1.0952983883555230e-01 4.9002470617487537e-01 2.5141238281520856e-01
1.2923774088521328e-01 1.2923774088521325e-01 4.9002470617487537e-01 3.0047948776933375e-01
1.0952983883555231e-01 1.4631473522132002e-01 4.9002470617487537e-01 3.4336128546962935e-01
8.7592225125171883e-02 1.6041318348517450e-01 4.9002470617487537e-01 3.7887393002402808e-01
6.3871486306361483e-02 1.7124608192669205e-01 4.9002470617487537e-01 4.0606060069126187e-01
3.8850508216510024e-02 1.7859290397310285e-01 4.9002470617487537e-01 4.2422455651889684e-01
1.3038645814984517e-02 1.8230408951402718e-01 4.9002470617487537e-01 4.3294421511139597e-01
2.5000859966463207e-01 1.7880967949852677e-02 4.5902611154367473e-01 3.2085105031277192e-02
2.4491914554072591e-01 5.3278898906552519e-02 4.5902611154367473e-01 1.1364064249040341e-01
2.3484384390210261e-01 8.7592225125171869e-02 4.5902611154367473e-01 1.9550182003977659e-01
2.1998779883535388e-01 1.2012242623536123e-01 4.5902611154367473e-01 2.7544725135596776e-01
2.0065343657674251e-01 1.5020728115187060e-01 4.5902611154367473e-01 3.5115465041762700e-01
1.7723434898615723e-01 1.7723434898615720e-01 4.5902611154367473e-01 4.2022901522725509e-01
1.5020728115187063e-01 2.0065343657674251e-01 4.5902611154367473e-01 4.8054002710552557e-01
1.2012242623536123e-01 2.1998779883535388e-01 4.5902611154367473e-01 5.3028373697375430e-01
8.7592225125171883e-02 2.3484384390210261e-01 4.5902611154367473e-01 5.6803898228484129e-01
5.3278898906552505e-02 2.4491914554072591e-01 4.5902611154367473e-01 5.9283544660028853e-01
1.7880967949852680e-02 2.5000859966463207e-01 4.5902611154367473e-01 6.0413648933132436e-01
3.1262365569133077e-01 2.2359285141715333e-02 4.1868306900344049e-01 4.1399372564282347e-02
3.0625953959363184e-01 6.6622684858514497e-02 4.1868306900344049e-01 1.4303894454345811e-01
2.9366086244938772e-01 1.0952983883555230e-01 4.1868306900344049e-01 2.4626175078827045e-01
2.7508409699367059e-01 1.5020728115187060e-01 4.1868306900344049e-01 3.4785456867879128e-01
2.5090741260019106e-01 1.8782693638596609e-01 4.1868306900344049e-01 4.4441557682262051e-01
2.2162297684339985e-01 2.2162297684339982e-01 4.1868306900344049e-01 5.3261383423676600e-01
1.8782693638596612e-01 2.5090741260019106e-01 4.1868306900344049e-01 6.0943962013896180e-01
1.5020728115187060e-01 2.7508409699367059e-01 4.1868306900344049e-01 6.7239674318444731e-01
1.0952983883555233e-01 2.9366086244938772e-01 4.1868306900344049e-01 7.1962785433048315e-01
6.6622684858514483e-02 3.0625953959363184e-01 4.1868306900344049e-01 7.4996603459377864e-01
2.2359285141715337e-02 3.1262365569133077e-01 4.1868306900344049e-01 7.6290933362073832e-01
3.6887459562033059e-01 2.6382431766946497e-02 3.6981684656056441e-01 4.9326178138749940e-02
3.6136537259999263e-01 7.8610225070715106e-02 3.6981684656056441e-01 1.6877516750361846e-01
3.4649979268519981e-01 1.2923774088521325e-01 3.6981684656056441e-01 2.9136599662708229e-01
3.2458047621422492e-01 1.7723434898615720e-01 3.6981684656056441e-01 4.1286293130771773e-01
2.9605363726032796e-01 2.2162297684339979e-01 3.6981684656056441e-01 5.2873241595692788e-01
2.6150000000000001e-01 2.6149999999999995e-01 3.6981684656056441e-01 6.3455037022470040e-01
2.2162297684339985e-01 2.9605363726032796e-01 3.6981684656056441e-01 7.2637525464477815e-01
1.7723434898615720e-01 3.2458047621422492e-01 3.6981684656056441e-01 8.0103283122851809e-01
1.2923774088521328e-01 3.4649979268519981e-01 3.6981684656056441e-01 8.5628057055370055e-01
7.8610225070715078e-02 3.6136537259999263e-01 3.6981684656056441e-01 8.9084627864705757e-01
2.6382431766946501e-02 3.6887459562033059e-01 3.6981684656056441e-01 9.0435979331248995e-01
4.1761631252899239e-01 2.9868508162053276e-02 3.1342221958543448e-01 5.5857791124199571e-02
4.0911484871189857e-01 8.8997487793645233e-02 3.1342221958543448e-01 1.9044820448308875e-01
3.9228498636482984e-01 1.4631473522132002e-01 3.1342221958543448e-01 3.2994190573223869e-01
3.6746933295185724e-01 2.0065343657674248e-01 3.1342221958543448e-01 4.6904862271045394e-01
3.3517306361403387e-01 2.5090741260019100e-01 3.1342221958543448e-01 6.0205861584736042e-01
2.9605363726032802e-01 2.9605363726032796e-01 3.1342221958543448e-01 7.2342419812577530e-01
2.5090741260019106e-01 3.3517306361403387e-01 3.1342221958543448e-01 8.2827430858327888e-01
2.0065343657674248e-01 3.6746933295185724e-01 3.1342221958543448e-01 9.1279593020735017e-01
1.4631473522132005e-01 3.9228498636482984e-01 3.1342221958543448e-01 9.7443262824950605e-01
8.8997487793645205e-02 4.0911484871189857e-01 3.1342221958543448e-01 1.0119042949790482e+00
2.9868508162053282e-02 4.1761631252899239e-01 3.1342221958543448e-01 1.0250673877283969e+00
4.5785656562056049e-01 3.2746547864645467e-02 2.5064722005458973e-01 6.0969842369327613e-02
4.4853592629382966e-01 9.7573018312658175e-02 2.5064722005458973e-01 2.0783042276952565e-01
4.3008438897855600e-01 1.6041318348517450e-01 2.5064722005458973e-01 3.6135788309844175e-01
4.0287757376463884e-01 2.1998779883535391e-01 2.5064722005458973e-01 5.1529472504355389e-01
3.6746933295185724e-01 2.7508409699367059e-01 2.5064722005458973e-01 6.6271472424917721e-01
3.2458047621422498e-01 3.2458047621422492e-01 2.5064722005458973e-01 7.9708560092521608e-01
2.7508409699367065e-01 3.6746933295185724e-01 2.5064722005458973e-01 9.1265663104146333e-01
2.1998779883535391e-01 4.0287757376463884e-01 2.5064722005458973e-01 1.0050485857899489e+00
1.6041318348517453e-01 4.3008438897855600e-01 2.5064722005458973e-01 1.0714607724788801e+00
9.7573018312658147e-02 4.4853592629382966e-01 2.5064722005458973e-01 1.1106929671398966e+00
3.2746547864645474e-02 4.5785656562056049e-01 2.5064722005458973e-01 1.1228525594534229e+00
4.8877617938539758e-01 3.4957962285959432e-02 1.8276976593032848e-01 6.4726664313456861e-02
4.7882610588721775e-01 1.0416224355617469e-01 1.8276976593032848e-01 2.2083094303352860e-01
4.5912851369363850e-01 1.7124608192669205e-01 1.8276976593032848e-01 3.8519157099538048e-01
4.3008438897855594e-01 2.3484384390210261e-01 1.8276976593032848e-01 5.5063724410462511e-01
3.9228498636482984e-01 2.9366086244938766e-01 1.8276976593032848e-01 7.0936029648272725e-01
3.4649979268519987e-01 3.4649979268519981e-01 1.8276976593032848e-01 8.5382967815351196e-01
2.9366086244938772e-01 3.9228498636482984e-01 1.8276976593032848e-01 9.7758847448663888e-01
2.3484384390210261e-01 4.3008438897855594e-01 1.8276976593032848e-01 1.0758110452664627e+00
1.7124608192669208e-01 4.5912851369363850e-01 1.8276976593032848e-01 1.1455511427944438e+00
1.0416224355617466e-01 4.7882610588721775e-01 1.8276976593032848e-01 1.1856896016452922e+00
3.4957962285959439e-02 4.8877617938539758e-01 1.8276976593032848e-01 1.1966534002820866e+00
5.0974571965205495e-01 3.6457733405569799e-02 1.1117164643620676e-01 6.7151993715368882e-02
4.9936876678520653e-01 1.0863102589999328e-01 1.1117164643620676e-01 2.2944816446619026e-01
4.7882610588721775e-01 1.7859290397310285e-01 1.1117164643620676e-01 4.0118299530032897e-01
4.4853592629382960e-01 2.4491914554072589e-01 1.1117164643620676e-01 5.7454501537508351e-01
4.0911484871189857e-01 3.0625953959363178e-01 1.1117164643620676e-01 7.4101025681600674e-01
3.6136537259999263e-01 3.6136537259999257e-01 1.1117164643620676e-01 8.9237655947964101e-01
3.0625953959363184e-01 4.0911484871189857e-01 1.1117164643620676e-01 1.0216625897357268e+00
2.4491914554072589e-01 4.4853592629382960e-01 1.1117164643620676e-01 1.1237264089263614e+00
1.7859290397310287e-01 4.7882610588721775e-01 1.1117164643620676e-01 1.1955266649839329e+00
1.0863102589999325e-01 4.9936876678520653e-01 1.1117164643620676e-01 1.2360398034415563e+00
3.6457733405569806e-02 5.0974571965205495e-01 1.1117164643620676e-01 1.2459213531450002e+00
5.2033830705186390e-01 3.7215330208464063e-02 3.7310392813198520e-02 6.8328174997764723e-02
5.0974571965205495e-01 1.1088839382249792e-01 3.7310392813198520e-02 2.3372424104022557e-01
4.8877617938539758e-01 1.8230408951402718e-01 3.7310392813198520e-02 4.0919161265765236e-01
4.5785656562056043e-01 2.5000859966463207e-01 3.7310392813198520e-02 5.8659920303483837e-01
4.1761631252899239e-01 3.1262365569133077e-01 3.7310392813198520e-02 7.5699117264023252e-01
3.6887459562033059e-01 3.6887459562033054e-01 3.7310392813198520e-02 9.1186084730982875e-01
3.1262365569133083e-01 4.1761631252899239e-01 3.7310392813198520e-02 1.0439349798134714e+00
2.5000859966463207e-01 4.5785656562056043e-01 3.7310392813198520e-02 1.1479062655635823e+00
1.8230408951402721e-01 4.8877617938539758e-01 3.7310392813198520e-02 1.2206856172721341e+00
1.1088839382249789e-01 5.0974571965205495e-01 3.7310392813198520e-02 1.2613102224612118e+00
3.7215330208464070e-02 5.2033830705186390e-01 3.7310392813198520e-02 1.2705507118542374e+00
4.7983819637809302e-02 3.4318705124788467e-03 6.7261520928551433e-01 5.4224591257813579e-04
4.7007007443892738e-02 1.0225748550499781e-02 6.7261520928551433e-01 1.7388763603235973e-02
4.5073268135433990e-02 1.6811459836656259e-02 6.7261520928551433e-01 3.3780681612368357e-02
4.2221967068309614e-02 2.3054938280785191e-02 6.7261520928551433e-01 4.9364376195955274e-02
3.8511148509772962e-02 2.8829084666469159e-02 6.7261520928551433e-01 6.3836871858988981e-02
3.4016354024558805e-02 3.4016354024558798e-02 6.7261520928551433e-01 7.6892291881438424e-02
2.8829084666469166e-02 3.8511148509772962e-02 6.7261520928551433e-01 8.8244289961952355e-02
2.3054938280785191e-02 4.2221967068309614e-02 6.7261520928551433e-01 9.7642406587434297e-02
1.6811459836656262e-02 4.5073268135433990e-02 6.7261520928551433e-01 1.0489043154179342e-01
1.0225748550499779e-02 4.7007007443892738e-02 6.7261520928551433e-01 1.0987238047793671e-01
3.4318705124788476e-03 4.7983819637809302e-02 6.7261520928551433e-01 1.1246769893693891e-01
1.4297464671951135e-01 1.0225748550499783e-02 6.5892270328655189e-01 1.6573142853207740e-02
1.4006409521713603e-01 3.0469078899634888e-02 6.5892270328655189e-01 6.7447935432821349e-02
1.3430224264763635e-01 5.0092146667941241e-02 6.5892270328655189e-01 1.1701554272010931e-01
1.2580638371351657e-01 6.8695482783910619e-02 6.5892270328655189e-01 1.6475123883107173e-01
1.1474946960264137e-01 8.5900376971813144e-02 6.5892270328655189e-01 2.0949002820338208e-01
1.0135658720080094e-01 1.0135658720080093e-01 6.5892270328655189e-01 2.5010483502675968e-01
8.5900376971813172e-02 1.1474946960264137e-01 6.5892270328655189e-01 2.8555665997704971e-01
6.8695482783910619e-02 1.2580638371351657e-01 6.5892270328655189e-01 3.1493613567951090e-01
5.0092146667941248e-02 1.3430224264763635e-01 6.5892270328655189e-01 3.3749759301785193e-01
3.0469078899634877e-02 1.4006409521713603e-01 6.5892270328655189e-01 3.5268468841022355e-01
1.0225748550499784e-02 1.4297464671951135e-01 6.5892270328655189e-01 3.6029302603893065e-01
2.3505492229883809e-01 1.6811459836656259e-02 6.3181643122483933e-01 3.2779166015772902e-02
2.3026988192325498e-01 5.0092146667941234e-02 6.3181643122483933e-01 1.1542860942909271e-01
2.2079721079521861e-01 8.2353101846889265e-02 6.3181643122483933e-01 1.9805506949540011e-01
2.0682974518196814e-01 1.1293758535896921e-01 6.3181643122483933e-01 2.7844178824820703e-01
1.8865182240454456e-01 1.4122298531824237e-01 6.3181643122483933e-01 3.5430097221248058e-01
1.6663349254989576e-01 1.6663349254989573e-01 6.3181643122483933e-01 4.2340634146721556e-01
1.4122298531824240e-01 1.8865182240454456e-01 6.3181643122483933e-01 4.8372028469441031e-01
1.1293758535896921e-01 2.0682974518196814e-01 6.3181643122483933e-01 5.3350099851723787e-01
8.2353101846889279e-02 2.2079721079521861e-01 6.3181643122483933e-01 5.7137958803251920e-01
5.0092146667941220e-02 2.3026988192325498e-01 6.3181643122483933e-01 5.9640292048209764e-01
1.6811459836656262e-02 2.3505492229883809e-01 6.3181643122483933e-01 6.0804374936654237e-01
3.2235015750258167e-01 2.3054938280785194e-02 5.9184819863151938e-01 4.6840541525392521e-02
3.1578803787692067e-01 6.8695482783910619e-02 5.9184819863151938e-01 1.5984646007336301e-01
3.0279738445758675e-01 1.1293758535896922e-01 5.9184819863151938e-01 2.7437891395713232e-01
2.8364264948624662e-01 1.5488060438122103e-01 5.9184819863151938e-01 3.8689384581290520e-01
2.5871376812922248e-01 1.9367070093705174e-01 5.9184819863151938e-01 4.9364662796895570e-01
2.2851822052198600e-01 2.2851822052198598e-01 5.9184819863151938e-01 5.9099396919782010e-01
1.9367070093705180e-01 2.5871376812922248e-01 5.9184819863151938e-01 6.7566104519025250e-01
1.5488060438122103e-01 2.8364264948624662e-01 5.9184819863151938e-01 7.4495076663460447e-01
1.1293758535896924e-01 3.0279738445758675e-01 5.9184819863151938e-01 7.9687328001188817e-01
6.8695482783910591e-02 3.1578803787692067e-01 5.9184819863151938e-01 8.3019072082865653e-01
2.3054938280785198e-02 3.2235015750258167e-01 5.9184819863151938e-01 8.4439760182321344e-01
4.0308327308066416e-01 2.8829084666469159e-02 5.3983164346332702e-01 5.9097510761824776e-02
3.9487766003691338e-01 8.5900376971813144e-02 5.3983164346332702e-01 1.9952926486390526e-01
3.7863347656794855e-01 1.4122298531824237e-01 5.3983164346332702e-01 3.4393661135155484e-01
3.5468140740484105e-01 1.9367070093705174e-01 5.3983164346332702e-01 4.8711919009365162e-01
3.2350904760368798e-01 2.4217583958496453e-01 5.3983164346332702e-01 6.2352919970712717e-01
2.8575097651637849e-01 2.8575097651637843e-01 5.3983164346332702e-01 7.4779981334489576e-01
2.4217583958496458e-01 3.2350904760368798e-01 5.3983164346332702e-01 8.5521818259774063e-01
1.9367070093705174e-01 3.5468140740484105e-01 5.3983164346332702e-01 9.4207211518399192e-01
1.4122298531824240e-01 3.7863347656794855e-01 5.3983164346332702e-01 1.0058322484919062e+00
8.5900376971813117e-02 3.9487766003691338e-01 5.3983164346332702e-01 1.0451684476054797e+00
2.8829084666469166e-02 4.0308327308066416e-01 5.3983164346332702e-01 1.0598360665213933e+00
4.7561077561499598e-01 3.4016354024558798e-02 4.7682567278012861e-01 6.9325863494837603e-02
4.6592871177169221e-01 1.0135658720080092e-01 4.7682567278012861e-01 2.3370820961604147e-01
4.4676168298416774e-01 1.6663349254989573e-01 4.7682567278012861e-01 4.0521108783246296e-01
4.1849987468539007e-01 2.2851822052198598e-01 4.7682567278012861e-01 5.7673666513775390e-01
3.8171861579199706e-01 2.8575097651637843e-01 4.7682567278012861e-01 7.4064448904457891e-01
3.3716666666666667e-01 3.3716666666666661e-01 4.7682567278012861e-01 8.8960414612368810e-01
2.8575097651637849e-01 3.8171861579199706e-01 4.7682567278012861e-01 1.0173346819078199e+00
2.2851822052198598e-01 4.1849987468539007e-01 4.7682567278012861e-01 1.1191157084476915e+00
1.6663349254989576e-01 4.4676168298416774e-01 4.7682567278012861e-01 1.1920130663970767e+00
1.0135658720080089e-01 4.6592871177169221e-01 4.7682567278012861e-01 1.2348290168371019e+00
3.4016354024558805e-02 4.7561077561499598e-01 4.7682567278012861e-01 1.2478423210857956e+00
5.3845621430602397e-01 3.8511148509772962e-02 4.0411290645081832e-01 7.7510191044048646e-02
5.2749479856225034e-01 1.1474946960264136e-01 4.0411290645081832e-01 2.6199090374870443e-01
5.0579510988913368e-01 1.8865182240454456e-01 4.0411290645081832e-01 4.5716850332644027e-01
4.7379889137132386e-01 2.5871376812922248e-01 4.0411290645081832e-01 6.5390465197598469e-01
4.3215749374836870e-01 3.2350904760368798e-01 4.0411290645081832e-01 8.4230641224375669e-01
3.8171861579199712e-01 3.8171861579199706e-01 4.0411290645081832e-01 1.0129648954519319e+00
3.2350904760368804e-01 4.3215749374836870e-01 4.0411290645081832e-01 1.1580023377128308e+00
2.5871376812922248e-01 4.7379889137132386e-01 4.0411290645081832e-01 1.2717607387367436e+00
1.8865182240454459e-01 5.0579510988913368e-01 4.0411290645081832e-01 1.3510550818111415e+00
1.1474946960264133e-01 5.2749479856225034e-01 4.0411290645081832e-01 1.3950212517187373e+00
3.8511148509772969e-02 5.3845621430602397e-01 4.0411290645081832e-01 1.4046716213634656e+00
5.9034023725327833e-01 4.2221967068309614e-02 3.2317356671155834e-01 8.3729806310461327e-02
5.7832261242346550e-01 1.2580638371351657e-01 3.2317356671155834e-01 2.8428203448076983e-01
5.5453200694940641e-01 2.0682974518196814e-01 3.2317356671155834e-01 4.9916018656447697e-01
5.1945272895211236e-01 2.8364264948624657e-01 3.2317356671155834e-01 7.1721605112844666e-01
4.7379889137132386e-01 3.5468140740484105e-01 3.2317356671155834e-01 9.2633769353340623e-01
4.1849987468539013e-01 4.1849987468539007e-01 3.2317356671155834e-01 1.1150960321879257e+00
3.5468140740484111e-01 4.7379889137132386e-01 3.2317356671155834e-01 1.2741100435390842e+00
2.8364264948624657e-01 5.1945272895211236e-01 3.2317356671155834e-01 1.3969096101465897e+00
2.0682974518196817e-01 5.5453200694940641e-01 3.2317356671155834e-01 1.4801990184205178e+00
1.2580638371351652e-01 5.7832261242346550e-01 3.2317356671155834e-01 1.5235782719359929e+00
4.2221967068309621e-02 5.9034023725327833e-01 3.2317356671155834e-01 1.5288922898114516e+00
6.3020663537071975e-01 4.5073268135433990e-02 2.3565534510965871e-01 8.8131348433379192e-02
6.1737744564043440e-01 1.3430224264763632e-01 2.3565534510965871e-01 3.0068754549063403e-01
5.9198023148644408e-01 2.2079721079521863e-01 2.3565534510965871e-01 5.3081994125696097e-01
5.5453200694940641e-01 3.0279738445758675e-01 2.3565534510965871e-01 7.6561053844571192e-01
5.0579510988913368e-01 3.7863347656794855e-01 2.3565534510965871e-01 9.9099240649602383e-01
4.4676168298416785e-01 4.4676168298416780e-01 2.3565534510965871e-01 1.1937728385731752e+00
3.7863347656794866e-01 5.0579510988913368e-01 2.3565534510965871e-01 1.3632899228231106e+00
3.0279738445758675e-01 5.5453200694940641e-01 2.3565534510965871e-01 1.4924297631206191e+00
2.2079721079521866e-01 5.9198023148644408e-01 2.3565534510965871e-01 1.5778872380311597e+00
1.3430224264763629e-01 6.1737744564043440e-01 2.3565534510965871e-01 1.6197564022631976e+00
4.5073268135434004e-02 6.3020663537071975e-01 2.3565534510965871e-01 1.6206792378967656e+00
6.5724384375787581e-01 4.7007007443892738e-02 1.4333986025522388e-01 9.0894538658622293e-02
6.4386425443369844e-01 1.4006409521713603e-01 1.4333986025522388e-01 3.1141946713734331e-01
6.1737744564043440e-01 2.3026988192325498e-01 1.4333986025522388e-01 5.5197206564070678e-01
5.7832261242346550e-01 3.1578803787692067e-01 1.4333986025522388e-01 7.9831427332601046e-01
5.2749479856225034e-01 3.9487766003691338e-01 1.4333986025522388e-01 1.0349178321697152e+00
4.6592871177169226e-01 4.6592871177169221e-01 1.4333986025522388e-01 1.2472768129448992e+00
3.9487766003691344e-01 5.2749479856225034e-01 1.4333986025522388e-01 1.4237905439798069e+00
3.1578803787692067e-01 5.7832261242346550e-01 1.4333986025522388e-01 1.5568997714832198e+00
2.3026988192325501e-01 6.1737744564043440e-01 1.4333986025522388e-01 1.6433393039288255e+00
1.4006409521713598e-01 6.4386425443369844e-01 1.4333986025522388e-01 1.6836176869980901e+00
4.7007007443892745e-02 6.5724384375787581e-01 1.4333986025522388e-01 1.6810026845644226e+00
6.7090146282085450e-01 4.7983819637809309e-02 4.8106389204015686e-02 9.2205190225938066e-02
6.5724384375787592e-01 1.4297464671951135e-01 4.8106389204015686e-02 3.1670653650628777e-01
6.3020663537071986e-01 2.3505492229883812e-01 4.8106389204015686e-02 5.6255194041961520e-01
5.9034023725327844e-01 3.2235015750258172e-01 4.8106389204015686e-02 8.1480251575725826e-01
5.3845621430602397e-01 4.0308327308066422e-01 4.8106389204015686e-02 1.0571495487492522e+00
4.7561077561499610e-01 4.7561077561499598e-01 4.8106389204015686e-02 1.2743818533525324e+00
4.0308327308066427e-01 5.3845621430602397e-01 4.8106389204015686e-02 1.4543965922205651e+00
3.2235015750258172e-01 5.9034023725327844e-01 4.8106389204015686e-02 1.5894054518900915e+00
2.3505492229883815e-01 6.3020663537071986e-01 4.8106389204015686e-02 1.6761818240839594e+00
1.4297464671951129e-01 6.5724384375787592e-01 4.8106389204015686e-02 1.7154732971347706e+00
4.7983819637809316e-02 6.7090146282085450e-01 4.8106389204015686e-02 1.7108903263500070e+00
5.8752309067154548e-02 4.2020480768216037e-03 8.2356296262986595e-01 3.3563698641269801e-03
5.7556281482215678e-02 1.2520602649326723e-02 8.2356296262986595e-01 2.5754795215392045e-02
5.5188573984908555e-02 2.0584273858328006e-02 8.2356296262986595e-01 4.7624087845753275e-02
5.1697386271973761e-02 2.8228908611717708e-02 8.2356296262986595e-01 6.8494439661517414e-02
4.7153788857492648e-02 3.5298884191222991e-02 8.2356296262986595e-01 8.7901622426469136e-02
4.1650276282171113e-02 4.1650276282171106e-02 8.2356296262986595e-01 1.0541720758251374e-01
3.5298884191222998e-02 4.7153788857492648e-02 8.2356296262986595e-01 1.2065205672594911e-01
2.8228908611717708e-02 5.1697386271973761e-02 8.2356296262986595e-01 1.3326518090592143e-01
2.0584273858328010e-02 5.5188573984908555e-02 8.2356296262986595e-01 1.4297303761424440e-01
1.2520602649326720e-02 5.7556281482215678e-02 8.2356296262986595e-01 1.4955702787745476e-01
4.2020480768216045e-03 5.8752309067154548e-02 8.2356296262986595e-01 1.5286995085186245e-01
1.7506089961652474e-01 1.2520602649326721e-02 8.0679759567018738e-01 2.5344648183235841e-02
1.7149716453427874e-01 3.7306924584476320e-02 8.0679759567018738e-01 9.2525015703453201e-02
1.6444224173909794e-01 6.1333785119372430e-02 8.0679759567018738e-01 1.5898472107984157e-01
1.5403974911437493e-01 8.4112066661268692e-02 8.0679759567018738e-01 2.2310645383003547e-01
1.4050145141163750e-01 1.0517806908511178e-01 8.0679759567018738e-01 2.8326639646840451e-01
1.2410294933088674e-01 1.2410294933088672e-01 8.0679759567018738e-01 3.3789861674714938e-01
1.0517806908511181e-01 1.4050145141163750e-01 8.0679759567018738e-01 3.8556498562172503e-01
