# x y z u
1.0000000000000000e-02 2.6666666666666666e-01 8.6666666666666670e-01 7.9440195594521179e-01
1.0000000000000000e-02 2.6666666666666666e-01 9.3333333333333335e-01 8.2601624712270916e-01
1.0000000000000000e-02 3.3333333333333331e-01 4.0000000000000002e-01 8.1681996885076991e-01
1.0000000000000000e-02 3.3333333333333331e-01 4.6666666666666667e-01 8.3560352910148472e-01
1.0000000000000000e-02 3.3333333333333331e-01 5.3333333333333333e-01 8.5731233111337735e-01
1.0000000000000000e-02 3.3333333333333331e-01 5.9999999999999998e-01 8.8196269331972466e-01
1.0000000000000000e-02 3.3333333333333331e-01 6.6666666666666663e-01 9.0956303600850252e-01
1.0000000000000000e-02 3.3333333333333331e-01 7.3333333333333328e-01 9.4010986929232421e-01
1.0000000000000000e-02 3.3333333333333331e-01 8.0000000000000004e-01 9.7358413408311129e-01
1.0000000000000000e-02 3.3333333333333331e-01 8.6666666666666670e-01 1.0099483075742688e+00
1.0000000000000000e-02 3.3333333333333331e-01 9.3333333333333335e-01 1.0491446036041414e+00
1.0000000000000000e-02 4.0000000000000002e-01 3.3333333333333331e-01 9.8172444083344024e-01
1.0000000000000000e-02 4.0000000000000002e-01 4.0000000000000002e-01 1.0006782876797800e+00
1.0000000000000000e-02 4.0000000000000002e-01 4.6666666666666667e-01 1.0230807676569496e+00
1.0000000000000000e-02 4.0000000000000002e-01 5.3333333333333333e-01 1.0489476301247072e+00
1.0000000000000000e-02 4.0000000000000002e-01 5.9999999999999998e-01 1.0782930474366166e+00
1.0000000000000000e-02 4.0000000000000002e-01 6.6666666666666663e-01 1.1111256359018244e+00
1.0000000000000000e-02 4.0000000000000002e-01 7.3333333333333328e-01 1.1474438887028435e+00
1.0000000000000000e-02 4.0000000000000002e-01 8.0000000000000004e-01 1.1872314756093041e+00
1.0000000000000000e-02 4.0000000000000002e-01 8.6666666666666670e-01 1.2304528810606883e+00
1.0000000000000000e-02 4.6666666666666667e-01 2.0000000000000001e-01 1.1357695385125586e+00
1.0000000000000000e-02 4.6666666666666667e-01 2.6666666666666666e-01 1.1497762991123606e+00
1.0000000000000000e-02 4.6666666666666667e-01 3.3333333333333331e-01 1.1677526509341578e+00
1.0000000000000000e-02 4.6666666666666667e-01 4.0000000000000002e-01 1.1897022183301647e+00
1.0000000000000000e-02 4.6666666666666667e-01 4.6666666666666667e-01 1.2156323616237965e+00
1.0000000000000000e-02 4.6666666666666667e-01 5.3333333333333333e-01 1.2455532892028189e+00
1.0000000000000000e-02 4.6666666666666667e-01 5.9999999999999998e-01 1.2794756066950104e+00
1.0000000000000000e-02 4.6666666666666667e-01 6.6666666666666663e-01 1.3174064843464961e+00
1.0000000000000000e-02 4.6666666666666667e-01 7.3333333333333328e-01 1.3593447715029627e+00
1.0000000000000000e-02 4.6666666666666667e-01 8.0000000000000004e-01 1.4052754907450780e+00
1.0000000000000000e-02 4.6666666666666667e-01 8.6666666666666670e-01 1.4551641910573017e+00
1.0000000000000000e-02 5.3333333333333333e-01 0.0000000000000000e+00 1.3017914473661383e+00
1.0000000000000000e-02 5.3333333333333333e-01 6.6666666666666666e-02 1.3041153039114719e+00
1.0000000000000000e-02 5.3333333333333333e-01 1.3333333333333333e-01 1.3109457947518728e+00
1.0000000000000000e-02 5.3333333333333333e-01 2.0000000000000001e-01 1.3222853436869242e+00
1.0000000000000000e-02 5.3333333333333333e-01 2.6666666666666666e-01 1.3381307984792539e+00
1.0000000000000000e-02 5.3333333333333333e-01 3.3333333333333331e-01 1.3584777171720643e+00
1.0000000000000000e-02 5.3333333333333333e-01 4.0000000000000002e-01 1.3833235340990848e+00
1.0000000000000000e-02 5.3333333333333333e-01 4.6666666666666667e-01 1.4126692202326570e+00
1.0000000000000000e-02 5.3333333333333333e-01 5.3333333333333333e-01 1.4465191997624061e+00
1.0000000000000000e-02 5.3333333333333333e-01 5.9999999999999998e-01 1.4848794556425524e+00
1.0000000000000000e-02 5.3333333333333333e-01 6.6666666666666663e-01 1.5277539288299027e+00
1.0000000000000000e-02 5.3333333333333333e-01 7.3333333333333328e-01 1.5751394687951581e+00
1.0000000000000000e-02 5.3333333333333333e-01 8.0000000000000004e-01 1.6270197103514261e+00
1.0000000000000000e-02 5.9999999999999998e-01 0.0000000000000000e+00 1.4905099753348199e+00
1.0000000000000000e-02 5.9999999999999998e-01 6.6666666666666666e-02 1.4930427158694739e+00
1.0000000000000000e-02 5.9999999999999998e-01 1.3333333333333333e-01 1.5005955541674862e+00
1.0000000000000000e-02 5.9999999999999998e-01 2.0000000000000001e-01 1.5131739248312934e+00
1.0000000000000000e-02 5.9999999999999998e-01 2.6666666666666666e-01 1.5307745600215510e+00
1.0000000000000000e-02 5.9999999999999998e-01 3.3333333333333331e-01 1.5533905223851439e+00
1.0000000000000000e-02 5.9999999999999998e-01 4.0000000000000002e-01 1.5810151030154151e+00
1.0000000000000000e-02 5.9999999999999998e-01 4.6666666666666667e-01 1.6136441664492973e+00
1.0000000000000000e-02 5.9999999999999998e-01 5.3333333333333333e-01 1.6512766568740309e+00
1.0000000000000000e-02 5.9999999999999998e-01 5.9999999999999998e-01 1.6939131344472933e+00
1.0000000000000000e-02 5.9999999999999998e-01 6.6666666666666663e-01 1.7415523697860205e+00
1.0000000000000000e-02 5.9999999999999998e-01 7.3333333333333328e-01 1.7941861722662793e+00
1.0000000000000000e-02 6.6666666666666663e-01 0.0000000000000000e+00 1.6832600462803782e+00
1.0000000000000000e-02 6.6666666666666663e-01 6.6666666666666666e-02 1.6859895688861328e+00
1.0000000000000000e-02 6.6666666666666663e-01 1.3333333333333333e-01 1.6942231233053779e+00
1.0000000000000000e-02 6.6666666666666663e-01 2.0000000000000001e-01 1.7079716693712745e+00
1.0000000000000000e-02 6.6666666666666663e-01 2.6666666666666666e-01 1.7272346558652720e+00
1.0000000000000000e-02 6.6666666666666663e-01 3.3333333333333331e-01 1.7520054196855188e+00
1.0000000000000000e-02 6.6666666666666663e-01 4.0000000000000002e-01 1.7822754378301040e+00
1.0000000000000000e-02 6.6666666666666663e-01 4.6666666666666667e-01 1.8180370088908404e+00
1.0000000000000000e-02 6.6666666666666663e-01 5.3333333333333333e-01 1.8592840519789715e+00
1.0000000000000000e-02 6.6666666666666663e-01 5.9999999999999998e-01 1.9060108433812777e+00
1.0000000000000000e-02 6.6666666666666663e-01 6.6666666666666663e-01 1.9582086517523032e+00
1.0000000000000000e-02 6.6666666666666663e-01 7.3333333333333328e-01 2.0158603702531228e+00
1.0000000000000000e-02 7.3333333333333328e-01 0.0000000000000000e+00 1.8795872698896394e+00
1.0000000000000000e-02 7.3333333333333328e-01 6.6666666666666666e-02 1.8825012589751975e+00
1.0000000000000000e-02 7.3333333333333328e-01 1.3333333333333333e-01 1.8913715334383336e+00
1.0000000000000000e-02 7.3333333333333328e-01 2.0000000000000001e-01 1.9062168483610475e+00
1.0000000000000000e-02 7.3333333333333328e-01 2.6666666666666666e-01 1.9270419453257315e+00
1.0000000000000000e-02 7.3333333333333328e-01 3.3333333333333331e-01 1.9538429524168799e+00
1.0000000000000000e-02 7.3333333333333328e-01 4.0000000000000002e-01 1.9866116084463368e+00
1.0000000000000000e-02 7.3333333333333328e-01 4.6666666666666667e-01 2.0253379031451479e+00
1.0000000000000000e-02 7.3333333333333328e-01 5.3333333333333333e-01 2.0700108146175475e+00
1.0000000000000000e-02 7.3333333333333328e-01 5.9999999999999998e-01 2.1206169352385644e+00
1.0000000000000000e-02 7.3333333333333328e-01 6.6666666666666663e-01 2.1771368996674156e+00
1.0000000000000000e-02 8.0000000000000004e-01 0.0000000000000000e+00 2.0790325910986991e+00
1.0000000000000000e-02 8.0000000000000004e-01 6.6666666666666666e-02 2.0821160770449292e+00
1.0000000000000000e-02 8.0000000000000004e-01 1.3333333333333333e-01 2.0915759924124901e+00
1.0000000000000000e-02 8.0000000000000004e-01 2.0000000000000001e-01 2.1074406245193074e+00
1.0000000000000000e-02 8.0000000000000004e-01 2.6666666666666666e-01 2.1297219459930554e+00
1.0000000000000000e-02 8.0000000000000004e-01 3.3333333333333331e-01 2.1584206782590267e+00
1.0000000000000000e-02 8.0000000000000004e-01 4.0000000000000002e-01 2.1935301185866076e+00
1.0000000000000000e-02 8.0000000000000004e-01 4.6666666666666667e-01 2.2350383523796031e+00
1.0000000000000000e-02 8.0000000000000004e-01 5.3333333333333333e-01 2.2829285449356265e+00
1.0000000000000000e-02 8.6666666666666670e-01 0.0000000000000000e+00 2.2811349465087711e+00
1.0000000000000000e-02 8.6666666666666670e-01 6.6666666666666666e-02 2.2843690464774493e+00
1.0000000000000000e-02 8.6666666666666670e-01 1.3333333333333333e-01 2.2943685202501820e+00
1.0000000000000000e-02 8.6666666666666670e-01 2.0000000000000001e-01 2.3111721510356498e+00
1.0000000000000000e-02 8.6666666666666670e-01 2.6666666666666666e-01 2.3348001097832189e+00
1.0000000000000000e-02 8.6666666666666670e-01 3.3333333333333331e-01 2.3652583762882484e+00
1.0000000000000000e-02 8.6666666666666670e-01 4.0000000000000002e-01 2.4025418222906230e+00
1.0000000000000000e-02 8.6666666666666670e-01 4.6666666666666667e-01 2.4466356210229150e+00
1.0000000000000000e-02 9.3333333333333335e-01 0.0000000000000000e+00 2.4854472610760081e+00
1.0000000000000000e-02 9.3333333333333335e-01 6.6666666666666666e-02 2.4888099763696054e+00
1.0000000000000000e-02 9.3333333333333335e-01 1.3333333333333333e-01 2.4992974333121007e+00
1.0000000000000000e-02 9.3333333333333335e-01 2.0000000000000001e-01 2.5169588717511773e+00
1.0000000000000000e-02 9.3333333333333335e-01 2.6666666666666666e-01 2.5418223429474653e+00
1.0000000000000000e-02 9.3333333333333335e-01 3.3333333333333331e-01 2.5738982145941014e+00
1.3000000000000001e-02 0.0000000000000000e+00 5.3333333333333333e-01 -2.6074740265221719e-03
1.3000000000000001e-02 0.0000000000000000e+00 5.9999999999999998e-01 -2.5852060475741734e-03
1.3000000000000001e-02 0.0000000000000000e+00 6.6666666666666663e-01 -2.5628808819116999e-03
1.3000000000000001e-02 0.0000000000000000e+00 7.3333333333333328e-01 -2.5367971915665477e-03
1.3000000000000001e-02 0.0000000000000000e+00 8.0000000000000004e-01 -2.5028121317756391e-03
1.3000000000000001e-02 0.0000000000000000e+00 8.6666666666666670e-01 -2.4530971135821866e-03
1.3000000000000001e-02 0.0000000000000000e+00 9.3333333333333335e-01 -2.3724088921527609e-03
1.3000000000000001e-02 6.6666666666666666e-02 5.3333333333333333e-01 1.5399199541524680e-01
1.3000000000000001e-02 6.6666666666666666e-02 5.9999999999999998e-01 1.5903680467660158e-01
1.3000000000000001e-02 6.6666666666666666e-02 6.6666666666666663e-01 1.6470554931756398e-01
1.3000000000000001e-02 6.6666666666666666e-02 7.3333333333333328e-01 1.7099339775804578e-01
1.3000000000000001e-02 6.6666666666666666e-02 8.0000000000000004e-01 1.7788947705132677e-01
1.3000000000000001e-02 6.6666666666666666e-02 8.6666666666666670e-01 1.8537961186300922e-01
1.3000000000000001e-02 6.6666666666666666e-02 9.3333333333333335e-01 1.9344993010445452e-01
1.3000000000000001e-02 1.3333333333333333e-01 5.3333333333333333e-01 3.1899512461824842e-01
1.3000000000000001e-02 1.3333333333333333e-01 5.9999999999999998e-01 3.2903123183955596e-01
1.3000000000000001e-02 1.3333333333333333e-01 6.6666666666666663e-01 3.4029995809995900e-01
1.3000000000000001e-02 1.3333333333333333e-01 7.3333333333333328e-01 3.5279303668881073e-01
1.3000000000000001e-02 1.3333333333333333e-01 8.0000000000000004e-01 3.6649132150744762e-01
1.3000000000000001e-02 1.3333333333333333e-01 8.6666666666666670e-01 3.8136647633921905e-01
1.3000000000000001e-02 1.3333333333333333e-01 9.3333333333333335e-01 3.9738381885276425e-01
1.3000000000000001e-02 2.0000000000000001e-01 4.6666666666666667e-01 4.7857550950085403e-01
1.3000000000000001e-02 2.0000000000000001e-01 5.3333333333333333e-01 4.9173556772645194e-01
1.3000000000000001e-02 2.0000000000000001e-01 5.9999999999999998e-01 5.0671414317379704e-01
1.3000000000000001e-02 2.0000000000000001e-01 6.6666666666666663e-01 5.2351608606673061e-01
1.3000000000000001e-02 2.0000000000000001e-01 7.3333333333333328e-01 5.4213330045370023e-01
1.3000000000000001e-02 2.0000000000000001e-01 8.0000000000000004e-01 5.6254373792886447e-01
1.3000000000000001e-02 2.0000000000000001e-01 8.6666666666666670e-01 5.8471166953500653e-01
1.3000000000000001e-02 2.0000000000000001e-01 9.3333333333333335e-01 6.0858925767106142e-01
1.3000000000000001e-02 2.6666666666666666e-01 4.6666666666666667e-01 6.5405438975119479e-01
1.3000000000000001e-02 2.6666666666666666e-01 5.3333333333333333e-01 6.7152138887182855e-01
1.3000000000000001e-02 2.6666666666666666e-01 5.9999999999999998e-01 6.9137681116414895e-01
1.3000000000000001e-02 2.6666666666666666e-01 6.6666666666666663e-01 7.1362770744053916e-01
1.3000000000000001e-02 2.6666666666666666e-01 7.3333333333333328e-01 7.3826816000693152e-01
1.3000000000000001e-02 2.6666666666666666e-01 8.0000000000000004e-01 7.6527687921657828e-01
1.3000000000000001e-02 2.6666666666666666e-01 8.6666666666666670e-01 7.9461588457267363e-01
1.3000000000000001e-02 2.6666666666666666e-01 9.3333333333333335e-01 8.2623046240032993e-01
1.3000000000000001e-02 3.3333333333333331e-01 4.0000000000000002e-01 8.1715668927401253e-01
1.3000000000000001e-02 3.3333333333333331e-01 4.6666666666666667e-01 8.3594104327672225e-01
1.3000000000000001e-02 3.3333333333333331e-01 5.3333333333333333e-01 8.5765005379385451e-01
1.3000000000000001e-02 3.3333333333333331e-01 5.9999999999999998e-01 8.8230009562860712e-01
1.3000000000000001e-02 3.3333333333333331e-01 6.6666666666666663e-01 9.0989975420924041e-01
1.3000000000000001e-02 3.3333333333333331e-01 7.3333333333333328e-01 9.4044581576952346e-01
1.3000000000000001e-02 3.3333333333333331e-01 8.0000000000000004e-01 9.7391960253993892e-01
1.3000000000000001e-02 3.3333333333333331e-01 8.6666666666666670e-01 1.0102840630364029e+00
1.3000000000000001e-02 3.3333333333333331e-01 9.3333333333333335e-01 1.0494819471111627e+00
1.3000000000000001e-02 4.0000000000000002e-01 3.3333333333333331e-01 9.8220720411105433e-01
1.3000000000000001e-02 4.0000000000000002e-01 4.0000000000000002e-01 1.0011619370830120e+00
1.3000000000000001e-02 4.0000000000000002e-01 4.6666666666666667e-01 1.0235648998929183e+00
1.3000000000000001e-02 4.0000000000000002e-01 5.3333333333333333e-01 1.0494318339085589e+00
1.3000000000000001e-02 4.0000000000000002e-01 5.9999999999999998e-01 1.0787769995514349e+00
1.3000000000000001e-02 4.0000000000000002e-01 6.6666666666666663e-01 1.1116092051488551e+00
1.3000000000000001e-02 4.0000000000000002e-01 7.3333333333333328e-01 1.1479272421755016e+00
1.3000000000000001e-02 4.0000000000000002e-01 8.0000000000000004e-01 1.1877151794150476e+00
1.3000000000000001e-02 4.0000000000000002e-01 8.6666666666666670e-01 1.2309379854996103e+00
1.3000000000000001e-02 4.6666666666666667e-01 2.0000000000000001e-01 1.1364268720683655e+00
1.3000000000000001e-02 4.6666666666666667e-01 2.6666666666666666e-01 1.1504341818980701e+00
1.3000000000000001e-02 4.6666666666666667e-01 3.3333333333333331e-01 1.1684109584383986e+00
1.3000000000000001e-02 4.6666666666666667e-01 4.0000000000000002e-01 1.1903607328636887e+00
1.3000000000000001e-02 4.6666666666666667e-01 4.6666666666666667e-01 1.2162908405753972e+00
1.3000000000000001e-02 4.6666666666666667e-01 5.3333333333333333e-01 1.2462115415787023e+00
1.3000000000000001e-02 4.6666666666666667e-01 5.9999999999999998e-01 1.2801335767000914e+00
1.3000000000000001e-02 4.6666666666666667e-01 6.6666666666666663e-01 1.3180643394847158e+00
1.3000000000000001e-02 4.6666666666666667e-01 7.3333333333333328e-01 1.3600029905901083e+00
1.3000000000000001e-02 4.6666666666666667e-01 8.0000000000000004e-01 1.4059349446859695e+00
1.3000000000000001e-02 4.6666666666666667e-01 8.6666666666666670e-01 1.4558262067149257e+00
1.3000000000000001e-02 5.3333333333333333e-01 0.0000000000000000e+00 1.3026545286061739e+00
1.3000000000000001e-02 5.3333333333333333e-01 6.6666666666666666e-02 1.3049779485198112e+00
1.3000000000000001e-02 5.3333333333333333e-01 1.3333333333333333e-01 1.3118082270000389e+00
1.3000000000000001e-02 5.3333333333333333e-01 2.0000000000000001e-01 1.3231476125353434e+00
1.3000000000000001e-02 5.3333333333333333e-01 2.6666666666666666e-01 1.3389928285482138e+00
1.3000000000000001e-02 5.3333333333333333e-01 3.3333333333333331e-01 1.3593393672363883e+00
1.3000000000000001e-02 5.3333333333333333e-01 4.0000000000000002e-01 1.3841846594464680e+00
1.3000000000000001e-02 5.3333333333333333e-01 4.6666666666666667e-01 1.4135297368458493e+00
1.3000000000000001e-02 5.3333333333333333e-01 5.3333333333333333e-01 1.4473791493320367e+00
1.3000000000000001e-02 5.3333333333333333e-01 5.9999999999999998e-01 1.4857390705375875e+00
1.3000000000000001e-02 5.3333333333333333e-01 6.6666666666666663e-01 1.5286136952274707e+00
1.3000000000000001e-02 5.3333333333333333e-01 7.3333333333333328e-01 1.5760001843287466e+00
1.3000000000000001e-02 5.3333333333333333e-01 8.0000000000000004e-01 1.6278825302186490e+00
1.3000000000000001e-02 5.9999999999999998e-01 0.0000000000000000e+00 1.4916055216930384e+00
1.3000000000000001e-02 5.9999999999999998e-01 6.6666666666666666e-02 1.4941378740903759e+00
1.3000000000000001e-02 5.9999999999999998e-01 1.3333333333333333e-01 1.5016902691547593e+00
1.3000000000000001e-02 5.9999999999999998e-01 2.0000000000000001e-01 1.5142680292174058e+00
1.3000000000000001e-02 5.9999999999999998e-01 2.6666666666666666e-01 1.5318678418872516e+00
1.3000000000000001e-02 5.9999999999999998e-01 3.3333333333333331e-01 1.5544827945430699e+00
1.3000000000000001e-02 5.9999999999999998e-01 4.0000000000000002e-01 1.5821062687325460e+00
1.3000000000000001e-02 5.9999999999999998e-01 4.6666666666666667e-01 1.6147342784994998e+00
1.3000000000000001e-02 5.9999999999999998e-01 5.3333333333333333e-01 1.6523659682924650e+00
1.3000000000000001e-02 5.9999999999999998e-01 5.9999999999999998e-01 1.6950021399405779e+00
1.3000000000000001e-02 5.9999999999999998e-01 6.6666666666666663e-01 1.7426418363104803e+00
1.3000000000000001e-02 5.9999999999999998e-01 7.3333333333333328e-01 1.7952771559465834e+00
1.3000000000000001e-02 6.6666666666666663e-01 0.0000000000000000e+00 1.6846130502574068e+00
1.3000000000000001e-02 6.6666666666666663e-01 6.6666666666666666e-02 1.6873425892689524e+00
1.3000000000000001e-02 6.6666666666666663e-01 1.3333333333333333e-01 1.6955758347138494e+00
1.3000000000000001e-02 6.6666666666666663e-01 2.0000000000000001e-01 1.7093236916542793e+00
1.3000000000000001e-02 6.6666666666666663e-01 2.6666666666666666e-01 1.7285856367666481e+00
1.3000000000000001e-02 6.6666666666666663e-01 3.3333333333333331e-01 1.7533551132204905e+00
1.3000000000000001e-02 6.6666666666666663e-01 4.0000000000000002e-01 1.7836237715449550e+00
1.3000000000000001e-02 6.6666666666666663e-01 4.6666666666666667e-01 1.8193841354282374e+00
1.3000000000000001e-02 6.6666666666666663e-01 5.3333333333333333e-01 1.8606303821953687e+00
1.3000000000000001e-02 6.6666666666666663e-01 5.9999999999999998e-01 1.9073570593188336e+00
1.3000000000000001e-02 6.6666666666666663e-01 6.6666666666666663e-01 1.9595556979472697e+00
1.3000000000000001e-02 6.6666666666666663e-01 7.3333333333333328e-01 2.0172094213035781e+00
1.3000000000000001e-02 7.3333333333333328e-01 0.0000000000000000e+00 1.8812221597742931e+00
1.3000000000000001e-02 7.3333333333333328e-01 6.6666666666666666e-02 1.8841369107779993e+00
1.3000000000000001e-02 7.3333333333333328e-01 1.3333333333333333e-01 1.8930074021849519e+00
1.3000000000000001e-02 7.3333333333333328e-01 2.0000000000000001e-01 1.9078523805408798e+00
1.3000000000000001e-02 7.3333333333333328e-01 2.6666666666666666e-01 1.9286766717186601e+00
1.3000000000000001e-02 7.3333333333333328e-01 3.3333333333333331e-01 1.9554765710093727e+00
1.3000000000000001e-02 7.3333333333333328e-01 4.0000000000000002e-01 1.9882440487805337e+00
1.3000000000000001e-02 7.3333333333333328e-01 4.6666666666666667e-01 2.0269693658105075e+00
1.3000000000000001e-02 7.3333333333333328e-01 5.3333333333333333e-01 2.0716417817265098e+00
1.3000000000000001e-02 7.3333333333333328e-01 5.9999999999999998e-01 2.1222481493259617e+00
1.3000000000000001e-02 7.3333333333333328e-01 6.6666666666666663e-01 2.1787693094428020e+00
1.3000000000000001e-02 8.0000000000000004e-01 0.0000000000000000e+00 2.0809738609590744e+00
1.3000000000000001e-02 8.0000000000000004e-01 6.6666666666666666e-02 2.0840591295307611e+00
1.3000000000000001e-02 8.0000000000000004e-01 1.3333333333333333e-01 2.0935201406701487e+00
1.3000000000000001e-02 8.0000000000000004e-01 2.0000000000000001e-01 2.1093852038362186e+00
1.3000000000000001e-02 8.0000000000000004e-01 2.6666666666666666e-01 2.1316664092472495e+00
1.3000000000000001e-02 8.0000000000000004e-01 3.3333333333333331e-01 2.1603646759684167e+00
1.3000000000000001e-02 8.0000000000000004e-01 4.0000000000000002e-01 2.1954735530964316e+00
1.3000000000000001e-02 8.0000000000000004e-01 4.6666666666666667e-01 2.2369813981857485e+00
1.3000000000000001e-02 8.0000000000000004e-01 5.3333333333333333e-01 2.2848716296472360e+00
1.3000000000000001e-02 8.6666666666666670e-01 0.0000000000000000e+00 2.2834077263228973e+00
1.3000000000000001e-02 8.6666666666666670e-01 6.6666666666666666e-02 2.2866448054360013e+00
1.3000000000000001e-02 8.6666666666666670e-01 1.3333333333333333e-01 2.2966465140787147e+00
1.3000000000000001e-02 8.6666666666666670e-01 2.0000000000000001e-01 2.3134516686504116e+00
1.3000000000000001e-02 8.6666666666666670e-01 2.6666666666666666e-01 2.3370805615101755e+00
1.3000000000000001e-02 8.6666666666666670e-01 3.3333333333333331e-01 2.3675393611776583e+00
1.3000000000000001e-02 8.6666666666666670e-01 4.0000000000000002e-01 2.4048231625035976e+00
1.3000000000000001e-02 8.6666666666666670e-01 4.6666666666666667e-01 2.4489173539208080e+00
1.3000000000000001e-02 9.3333333333333335e-01 0.0000000000000000e+00 2.4880776713760717e+00
1.3000000000000001e-02 9.3333333333333335e-01 6.6666666666666666e-02 2.4914446270800217e+00
1.3000000000000001e-02 9.3333333333333335e-01 1.3333333333333333e-01 2.5019355903290310e+00
1.3000000000000001e-02 9.3333333333333335e-01 2.0000000000000001e-01 2.5195998204859209e+00
1.3000000000000001e-02 9.3333333333333335e-01 2.6666666666666666e-01 2.5444654577492534e+00
1.3000000000000001e-02 9.3333333333333335e-01 3.3333333333333331e-01 2.5765430017802222e+00
0.0000000000000000e+00 1.0000000000000000e-02 5.3333333333333333e-01 2.0277922742649557e-02
0.0000000000000000e+00 1.0000000000000000e-02 5.9999999999999998e-01 2.1061608765110484e-02
0.0000000000000000e+00 1.0000000000000000e-02 6.6666666666666663e-01 2.1940667613662729e-02
0.0000000000000000e+00 1.0000000000000000e-02 7.3333333333333328e-01 2.2917355854826488e-02
0.0000000000000000e+00 1.0000000000000000e-02 8.0000000000000004e-01 2.3993422759895411e-02
0.0000000000000000e+00 1.0000000000000000e-02 8.6666666666666670e-01 2.5173275855255084e-02
0.0000000000000000e+00 1.0000000000000000e-02 9.3333333333333335e-01 2.6467679954059187e-02
6.6666666666666666e-02 1.0000000000000000e-02 5.3333333333333333e-01 2.0471214685884975e-02
6.6666666666666666e-02 1.0000000000000000e-02 5.9999999999999998e-01 2.1227910299273844e-02
6.6666666666666666e-02 1.0000000000000000e-02 6.6666666666666663e-01 2.2075186984514550e-02
6.6666666666666666e-02 1.0000000000000000e-02 7.3333333333333328e-01 2.3014104598527985e-02
6.6666666666666666e-02 1.0000000000000000e-02 8.0000000000000004e-01 2.4044781956724492e-02
6.6666666666666666e-02 1.0000000000000000e-02 8.6666666666666670e-01 2.5169770349715515e-02
6.6666666666666666e-02 1.0000000000000000e-02 9.3333333333333335e-01 2.6398007943018498e-02
1.3333333333333333e-01 1.0000000000000000e-02 5.3333333333333333e-01 2.0604583174985869e-02
1.3333333333333333e-01 1.0000000000000000e-02 5.9999999999999998e-01 2.1351313090746449e-02
1.3333333333333333e-01 1.0000000000000000e-02 6.6666666666666663e-01 2.2183700628693848e-02
1.3333333333333333e-01 1.0000000000000000e-02 7.3333333333333328e-01 2.3101490331382257e-02
1.3333333333333333e-01 1.0000000000000000e-02 8.0000000000000004e-01 2.4103502670588056e-02
1.3333333333333333e-01 1.0000000000000000e-02 8.6666666666666670e-01 2.5191168389206126e-02
1.3333333333333333e-01 1.0000000000000000e-02 9.3333333333333335e-01 2.6372653073394092e-02
2.0000000000000001e-01 1.0000000000000000e-02 4.6666666666666667e-01 2.0027396761624627e-02
2.0000000000000001e-01 1.0000000000000000e-02 5.3333333333333333e-01 2.0698037616325493e-02
2.0000000000000001e-01 1.0000000000000000e-02 5.9999999999999998e-01 2.1447472464077577e-02
2.0000000000000001e-01 1.0000000000000000e-02 6.6666666666666663e-01 2.2277444005864233e-02
2.0000000000000001e-01 1.0000000000000000e-02 7.3333333333333328e-01 2.3186595334071469e-02
2.0000000000000001e-01 1.0000000000000000e-02 8.0000000000000004e-01 2.4173135725883893e-02
2.0000000000000001e-01 1.0000000000000000e-02 8.6666666666666670e-01 2.5238468580426082e-02
2.0000000000000001e-01 1.0000000000000000e-02 9.3333333333333335e-01 2.6391379453087671e-02
2.6666666666666666e-01 1.0000000000000000e-02 4.6666666666666667e-01 2.0083522555359334e-02
2.6666666666666666e-01 1.0000000000000000e-02 5.3333333333333333e-01 2.0768094350463007e-02
2.6666666666666666e-01 1.0000000000000000e-02 5.9999999999999998e-01 2.1527797859219433e-02
2.6666666666666666e-01 1.0000000000000000e-02 6.6666666666666663e-01 2.2363010585409238e-02
2.6666666666666666e-01 1.0000000000000000e-02 7.3333333333333328e-01 2.3271857918985561e-02
2.6666666666666666e-01 1.0000000000000000e-02 8.0000000000000004e-01 2.4252977477054460e-02
2.6666666666666666e-01 1.0000000000000000e-02 8.6666666666666670e-01 2.5309156592290966e-02
2.6666666666666666e-01 1.0000000000000000e-02 9.3333333333333335e-01 2.6451461072794336e-02
3.3333333333333331e-01 1.0000000000000000e-02 4.0000000000000002e-01 1.9494630845182603e-02
3.3333333333333331e-01 1.0000000000000000e-02 4.6666666666666667e-01 2.0125806330171747e-02
3.3333333333333331e-01 1.0000000000000000e-02 5.3333333333333333e-01 2.0826428478738279e-02
3.3333333333333331e-01 1.0000000000000000e-02 5.9999999999999998e-01 2.1598724370513356e-02
3.3333333333333331e-01 1.0000000000000000e-02 6.6666666666666663e-01 2.2442212666491490e-02
3.3333333333333331e-01 1.0000000000000000e-02 7.3333333333333328e-01 2.3355462613954658e-02
3.3333333333333331e-01 1.0000000000000000e-02 8.0000000000000004e-01 2.4338903019985147e-02
3.3333333333333331e-01 1.0000000000000000e-02 8.6666666666666670e-01 2.5398372156411997e-02
3.3333333333333331e-01 1.0000000000000000e-02 9.3333333333333335e-01 2.6549054194476895e-02
4.0000000000000002e-01 1.0000000000000000e-02 3.3333333333333331e-01 1.8939644937992661e-02
4.0000000000000002e-01 1.0000000000000000e-02 4.0000000000000002e-01 1.9519880907530485e-02
4.0000000000000002e-01 1.0000000000000000e-02 4.6666666666666667e-01 2.0165435490279549e-02
4.0000000000000002e-01 1.0000000000000000e-02 5.3333333333333333e-01 2.0879086853516415e-02
4.0000000000000002e-01 1.0000000000000000e-02 5.9999999999999998e-01 2.1661607751148171e-02
4.0000000000000002e-01 1.0000000000000000e-02 6.6666666666666663e-01 2.2512588658866850e-02
